Datetime (UTC),Datetime (Local),Price (USD/MWh)
2022-01-01 00:00:00+00:00,2022-01-01 01:00:00+01:00,90.2739028
2022-01-01 01:00:00+00:00,2022-01-01 02:00:00+01:00,88.17250479999998
2022-01-01 02:00:00+00:00,2022-01-01 03:00:00+01:00,72.8269112
2022-01-01 03:00:00+00:00,2022-01-01 04:00:00+01:00,47.2383494
2022-01-01 04:00:00+00:00,2022-01-01 05:00:00+01:00,41.6885034
2022-01-01 05:00:00+00:00,2022-01-01 06:00:00+01:00,43.2618578
2022-01-01 06:00:00+00:00,2022-01-01 07:00:00+01:00,45.180057
2022-01-01 07:00:00+00:00,2022-01-01 08:00:00+01:00,50.06715439999999
2022-01-01 08:00:00+00:00,2022-01-01 09:00:00+01:00,64.5021422
2022-01-01 09:00:00+00:00,2022-01-01 10:00:00+01:00,79.1203288
2022-01-01 10:00:00+00:00,2022-01-01 11:00:00+01:00,86.69074979999999
2022-01-01 11:00:00+00:00,2022-01-01 12:00:00+01:00,96.36256879999999
2022-01-01 12:00:00+00:00,2022-01-01 13:00:00+01:00,103.2055828
2022-01-01 13:00:00+00:00,2022-01-01 14:00:00+01:00,104.51491539999999
2022-01-01 14:00:00+00:00,2022-01-01 15:00:00+01:00,105.44168579999999
2022-01-01 15:00:00+00:00,2022-01-01 16:00:00+01:00,114.77943639999998
2022-01-01 16:00:00+00:00,2022-01-01 17:00:00+01:00,142.5017254
2022-01-01 17:00:00+00:00,2022-01-01 18:00:00+01:00,159.65236600000003
2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+01:00,154.4312002
2022-01-01 19:00:00+00:00,2022-01-01 20:00:00+01:00,141.25705119999998
2022-01-01 20:00:00+00:00,2022-01-01 21:00:00+01:00,120.95970179999998
2022-01-01 21:00:00+00:00,2022-01-01 22:00:00+01:00,107.80171739999999
2022-01-01 22:00:00+00:00,2022-01-01 23:00:00+01:00,98.3993084
2022-01-01 23:00:00+00:00,2022-01-02 00:00:00+01:00,76.6417568
2022-01-02 00:00:00+00:00,2022-01-02 01:00:00+01:00,59.0923894
2022-01-02 01:00:00+00:00,2022-01-02 02:00:00+01:00,54.7225592
2022-01-02 02:00:00+00:00,2022-01-02 03:00:00+01:00,45.2123862
2022-01-02 03:00:00+00:00,2022-01-02 04:00:00+01:00,34.75389
2022-01-02 04:00:00+00:00,2022-01-02 05:00:00+01:00,34.23123459999999
2022-01-02 05:00:00+00:00,2022-01-02 06:00:00+01:00,36.9037818
2022-01-02 06:00:00+00:00,2022-01-02 07:00:00+01:00,41.12274239999999
2022-01-02 07:00:00+00:00,2022-01-02 08:00:00+01:00,48.897915
2022-01-02 08:00:00+00:00,2022-01-02 09:00:00+01:00,58.7098272
2022-01-02 09:00:00+00:00,2022-01-02 10:00:00+01:00,70.100482
2022-01-02 10:00:00+00:00,2022-01-02 11:00:00+01:00,73.468107
2022-01-02 11:00:00+00:00,2022-01-02 12:00:00+01:00,70.477656
2022-01-02 12:00:00+00:00,2022-01-02 13:00:00+01:00,60.07843
2022-01-02 13:00:00+00:00,2022-01-02 14:00:00+01:00,46.86117539999999
2022-01-02 14:00:00+00:00,2022-01-02 15:00:00+01:00,42.7338142
2022-01-02 15:00:00+00:00,2022-01-02 16:00:00+01:00,43.1540938
2022-01-02 16:00:00+00:00,2022-01-02 17:00:00+01:00,47.793333999999994
2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+01:00,60.88666
2022-01-02 18:00:00+00:00,2022-01-02 19:00:00+01:00,71.6307308
2022-01-02 19:00:00+00:00,2022-01-02 20:00:00+01:00,70.08431739999999
2022-01-02 20:00:00+00:00,2022-01-02 21:00:00+01:00,58.397311599999995
2022-01-02 21:00:00+00:00,2022-01-02 22:00:00+01:00,49.813908999999995
2022-01-02 22:00:00+00:00,2022-01-02 23:00:00+01:00,42.685320399999995
2022-01-02 23:00:00+00:00,2022-01-03 00:00:00+01:00,19.2035448
2022-01-03 00:00:00+00:00,2022-01-03 01:00:00+01:00,2.3815844
2022-01-03 01:00:00+00:00,2022-01-03 02:00:00+01:00,1.589519
2022-01-03 02:00:00+00:00,2022-01-03 03:00:00+01:00,0.7004659999999999
2022-01-03 03:00:00+00:00,2022-01-03 04:00:00+01:00,0.08082299999999999
2022-01-03 04:00:00+00:00,2022-01-03 05:00:00+01:00,0.8243946
2022-01-03 05:00:00+00:00,2022-01-03 06:00:00+01:00,22.926790999999998
2022-01-03 06:00:00+00:00,2022-01-03 07:00:00+01:00,70.935653
2022-01-03 07:00:00+00:00,2022-01-03 08:00:00+01:00,135.9604506
2022-01-03 08:00:00+00:00,2022-01-03 09:00:00+01:00,184.357263
2022-01-03 09:00:00+00:00,2022-01-03 10:00:00+01:00,164.55023979999999
2022-01-03 10:00:00+00:00,2022-01-03 11:00:00+01:00,121.6493914
2022-01-03 11:00:00+00:00,2022-01-03 12:00:00+01:00,106.21758659999999
2022-01-03 12:00:00+00:00,2022-01-03 13:00:00+01:00,103.2433002
2022-01-03 13:00:00+00:00,2022-01-03 14:00:00+01:00,106.6270898
