Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-01 00:00:00,Canada,Ontario,CA-ON,37.3,59.96,89.92,30.27,ieso.ca,false,
2022-01-01 01:00:00,Canada,Ontario,CA-ON,30.68,50.66,91.73,29.65,ieso.ca,false,
2022-01-01 02:00:00,Canada,Ontario,CA-ON,27.02,45.71,92.7,29.81,ieso.ca,false,
2022-01-01 03:00:00,Canada,Ontario,CA-ON,22.42,39.28,93.94,28.7,ieso.ca,false,
2022-01-01 04:00:00,Canada,Ontario,CA-ON,7.83,20.1,97.88,29.29,ieso.ca,false,
2022-01-01 05:00:00,Canada,Ontario,CA-ON,5.94,17.52,98.39,29.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-01 06:00:00,Canada,Ontario,CA-ON,4.03,14.86,98.91,28.95,ieso.ca,false,
2022-01-01 07:00:00,Canada,Ontario,CA-ON,4.96,16.18,98.66,29.11,ieso.ca,false,
2022-01-01 08:00:00,Canada,Ontario,CA-ON,4.65,15.34,98.74,26.78,ieso.ca,false,
2022-01-01 09:00:00,Canada,Ontario,CA-ON,3.18,13.21,99.14,25.79,ieso.ca,false,
2022-01-01 10:00:00,Canada,Ontario,CA-ON,3.26,13.07,99.12,24.01,ieso.ca,false,
2022-01-01 11:00:00,Canada,Ontario,CA-ON,3.22,13.19,99.13,26.62,ieso.ca,false,
2022-01-01 12:00:00,Canada,Ontario,CA-ON,3.2,13.21,99.14,27.86,ieso.ca,false,
2022-01-01 13:00:00,Canada,Ontario,CA-ON,3.07,13.22,99.17,30.52,ieso.ca,false,
2022-01-01 14:00:00,Canada,Ontario,CA-ON,3.01,13.27,99.19,29.86,ieso.ca,false,
2022-01-01 15:00:00,Canada,Ontario,CA-ON,2.9,13.21,99.22,32.54,ieso.ca,false,
2022-01-01 16:00:00,Canada,Ontario,CA-ON,2.99,13.81,99.19,35.97,ieso.ca,false,
2022-01-01 17:00:00,Canada,Ontario,CA-ON,4.02,15.3,98.91,37.69,ieso.ca,false,
2022-01-01 18:00:00,Canada,Ontario,CA-ON,5.22,16.92,98.59,38.55,ieso.ca,false,
2022-01-01 19:00:00,Canada,Ontario,CA-ON,7.32,19.52,98.02,38.26,ieso.ca,false,
2022-01-01 20:00:00,Canada,Ontario,CA-ON,8.76,21.32,97.63,38.58,ieso.ca,false,
2022-01-01 21:00:00,Canada,Ontario,CA-ON,10.97,24.51,97.04,38.71,ieso.ca,false,
2022-01-01 22:00:00,Canada,Ontario,CA-ON,10.56,24.71,97.15,41.76,ieso.ca,false,
2022-01-01 23:00:00,Canada,Ontario,CA-ON,11.68,25.85,96.84,40.69,ieso.ca,false,
2022-01-02 00:00:00,Canada,Ontario,CA-ON,11.56,25.4,96.87,39.85,ieso.ca,false,
2022-01-02 01:00:00,Canada,Ontario,CA-ON,11.71,25.59,96.83,40.05,ieso.ca,false,
2022-01-02 02:00:00,Canada,Ontario,CA-ON,11.57,25.19,96.87,39.27,ieso.ca,false,
2022-01-02 03:00:00,Canada,Ontario,CA-ON,4.5,15.76,98.78,39.85,ieso.ca,false,
2022-01-02 04:00:00,Canada,Ontario,CA-ON,2.7,12.99,99.27,38.03,ieso.ca,false,
2022-01-02 05:00:00,Canada,Ontario,CA-ON,2.73,12.84,99.26,37.09,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-02 06:00:00,Canada,Ontario,CA-ON,2.75,12.69,99.26,36.06,ieso.ca,false,
2022-01-02 07:00:00,Canada,Ontario,CA-ON,2.76,12.7,99.25,35.84,ieso.ca,false,
2022-01-02 08:00:00,Canada,Ontario,CA-ON,2.82,12.63,99.24,34.8,ieso.ca,false,
2022-01-02 09:00:00,Canada,Ontario,CA-ON,2.92,12.85,99.21,35.1,ieso.ca,false,
2022-01-02 10:00:00,Canada,Ontario,CA-ON,4.13,14.38,98.88,34.56,ieso.ca,false,
2022-01-02 11:00:00,Canada,Ontario,CA-ON,7.33,18.64,98.02,34.73,ieso.ca,false,
2022-01-02 12:00:00,Canada,Ontario,CA-ON,13.19,26.34,96.44,33.26,ieso.ca,false,
2022-01-02 13:00:00,Canada,Ontario,CA-ON,22.46,38.59,93.93,31.9,ieso.ca,false,
2022-01-02 14:00:00,Canada,Ontario,CA-ON,25.69,42.99,93.06,31.78,ieso.ca,false,
2022-01-02 15:00:00,Canada,Ontario,CA-ON,24.82,42.87,93.29,36.09,ieso.ca,false,
2022-01-02 16:00:00,Canada,Ontario,CA-ON,25.36,43.96,93.14,37.36,ieso.ca,false,
2022-01-02 17:00:00,Canada,Ontario,CA-ON,28.0,47.12,92.43,36.1,ieso.ca,false,
2022-01-02 18:00:00,Canada,Ontario,CA-ON,32.28,53.18,91.27,37.24,ieso.ca,false,
2022-01-02 19:00:00,Canada,Ontario,CA-ON,31.26,51.81,91.55,36.97,ieso.ca,false,
2022-01-02 20:00:00,Canada,Ontario,CA-ON,31.16,51.93,91.58,37.51,ieso.ca,false,
2022-01-02 21:00:00,Canada,Ontario,CA-ON,34.89,56.99,90.57,37.07,ieso.ca,false,
2022-01-02 22:00:00,Canada,Ontario,CA-ON,36.97,60.12,90.01,38.14,ieso.ca,false,
2022-01-02 23:00:00,Canada,Ontario,CA-ON,49.92,77.34,86.51,37.54,ieso.ca,false,
2022-01-03 00:00:00,Canada,Ontario,CA-ON,49.23,76.37,86.69,37.5,ieso.ca,false,
2022-01-03 01:00:00,Canada,Ontario,CA-ON,47.67,74.17,87.12,36.58,ieso.ca,false,
2022-01-03 02:00:00,Canada,Ontario,CA-ON,45.61,71.44,87.67,36.15,ieso.ca,false,
2022-01-03 03:00:00,Canada,Ontario,CA-ON,44.78,70.22,87.9,35.18,ieso.ca,false,
2022-01-03 04:00:00,Canada,Ontario,CA-ON,42.59,67.09,88.49,33.11,ieso.ca,false,
2022-01-03 05:00:00,Canada,Ontario,CA-ON,40.85,64.36,88.96,29.84,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-03 06:00:00,Canada,Ontario,CA-ON,37.86,60.36,89.77,28.0,ieso.ca,false,
