Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,310.6,367.52,48.04,48.03,coordinador.cl,false,
2021-01-01 01:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,330.14,389.51,44.77,44.77,coordinador.cl,false,
2021-01-01 02:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,344.24,405.1,42.41,42.41,coordinador.cl,false,
2021-01-01 03:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,334.26,393.88,44.08,44.08,coordinador.cl,false,
2021-01-01 04:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,333.38,392.92,44.23,44.23,coordinador.cl,false,
2021-01-01 05:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,341.36,401.79,42.89,42.89,coordinador.cl,false,
2021-01-01 06:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,348.72,409.99,41.66,41.66,coordinador.cl,false,
2021-01-01 07:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,344.69,405.46,42.34,42.34,coordinador.cl,false,
2021-01-01 08:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,336.9,396.84,43.64,43.64,coordinador.cl,false,
2021-01-01 09:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,333.28,392.76,44.25,44.24,coordinador.cl,false,
2021-01-01 10:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,308.29,365.9,48.42,48.42,coordinador.cl,false,
2021-01-01 11:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,273.81,330.9,54.09,54.05,coordinador.cl,false,
2021-01-01 12:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,234.92,290.68,60.24,60.06,coordinador.cl,false,
2021-01-01 13:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,207.81,262.34,64.46,64.19,coordinador.cl,false,
2021-01-01 14:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,208.39,263.23,64.36,64.08,coordinador.cl,false,
2021-01-01 15:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,201.74,255.91,65.46,65.22,coordinador.cl,false,
2021-01-01 16:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,195.74,249.16,66.49,66.28,coordinador.cl,false,
2021-01-01 17:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,193.15,245.91,66.89,66.68,coordinador.cl,false,
2021-01-01 18:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,184.57,235.68,68.35,68.15,coordinador.cl,false,
2021-01-01 19:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,175.47,225.08,69.91,69.73,coordinador.cl,false,
2021-01-01 20:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,178.34,227.52,69.58,69.43,coordinador.cl,false,
2021-01-01 21:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,196.46,246.05,66.9,66.84,coordinador.cl,false,
2021-01-01 22:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,252.52,305.18,57.64,57.61,coordinador.cl,false,
2021-01-01 23:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,312.59,369.34,47.66,47.65,coordinador.cl,false,
2021-01-02 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,318.49,375.86,46.72,46.72,coordinador.cl,false,
2021-01-02 01:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,308.14,364.65,48.45,48.45,coordinador.cl,false,
2021-01-02 02:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,321.96,380.09,46.14,46.14,coordinador.cl,false,
2021-01-02 03:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,335.27,395.03,43.91,43.91,coordinador.cl,false,
2021-01-02 04:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,335.64,395.58,43.85,43.85,coordinador.cl,false,
2021-01-02 05:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,348.25,409.58,41.74,41.74,coordinador.cl,false,
2021-01-02 06:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,354.93,416.96,40.62,40.62,coordinador.cl,false,
2021-01-02 07:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,344.2,405.03,42.42,42.42,coordinador.cl,false,
2021-01-02 08:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,346.54,407.68,42.03,42.02,coordinador.cl,false,
2021-01-02 09:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,351.58,413.29,41.18,41.18,coordinador.cl,false,
