Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-01-01 00:00:00,India,Western India,IN-WE,702.79,761.05,6.72,2.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 01:00:00,India,Western India,IN-WE,704.21,762.56,6.53,2.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 02:00:00,India,Western India,IN-WE,704.45,762.87,6.5,2.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 03:00:00,India,Western India,IN-WE,704.05,762.52,6.55,3.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 04:00:00,India,Western India,IN-WE,704.63,763.17,6.48,3.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 05:00:00,India,Western India,IN-WE,704.64,763.19,6.47,3.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 06:00:00,India,Western India,IN-WE,694.19,752.67,7.86,5.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 07:00:00,India,Western India,IN-WE,679.92,738.0,9.76,6.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 08:00:00,India,Western India,IN-WE,679.49,737.54,9.82,6.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 09:00:00,India,Western India,IN-WE,677.15,735.1,10.13,7.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 10:00:00,India,Western India,IN-WE,675.58,733.46,10.34,7.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 11:00:00,India,Western India,IN-WE,676.57,734.45,10.21,7.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 12:00:00,India,Western India,IN-WE,693.57,751.75,7.95,4.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 13:00:00,India,Western India,IN-WE,697.05,755.3,7.48,4.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 14:00:00,India,Western India,IN-WE,694.91,753.05,7.76,4.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 15:00:00,India,Western India,IN-WE,693.12,751.15,8.0,4.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 16:00:00,India,Western India,IN-WE,692.84,750.83,8.04,4.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 17:00:00,India,Western India,IN-WE,693.66,751.67,7.93,4.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 18:00:00,India,Western India,IN-WE,692.51,750.34,8.05,3.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 19:00:00,India,Western India,IN-WE,702.7,760.97,6.7,2.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 20:00:00,India,Western India,IN-WE,702.19,760.43,6.76,2.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 21:00:00,India,Western India,IN-WE,701.98,760.21,6.79,2.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 22:00:00,India,Western India,IN-WE,701.66,759.86,6.84,2.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 23:00:00,India,Western India,IN-WE,701.47,759.67,6.86,2.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 00:00:00,India,Western India,IN-WE,701.39,759.58,6.87,2.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 01:00:00,India,Western India,IN-WE,705.66,764.13,6.3,2.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 02:00:00,India,Western India,IN-WE,705.7,764.22,6.3,2.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 03:00:00,India,Western India,IN-WE,704.76,763.31,6.42,2.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 04:00:00,India,Western India,IN-WE,706.95,765.65,6.13,2.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 05:00:00,India,Western India,IN-WE,705.97,764.62,6.26,3.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 06:00:00,India,Western India,IN-WE,695.94,754.48,7.6,4.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 07:00:00,India,Western India,IN-WE,681.28,739.39,9.55,6.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 08:00:00,India,Western India,IN-WE,681.61,739.72,9.51,6.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 09:00:00,India,Western India,IN-WE,680.81,738.88,9.61,6.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 10:00:00,India,Western India,IN-WE,679.48,737.52,9.79,6.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 11:00:00,India,Western India,IN-WE,679.28,737.28,9.82,6.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 12:00:00,India,Western India,IN-WE,694.58,752.84,7.78,4.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 13:00:00,India,Western India,IN-WE,698.52,756.87,7.25,4.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 14:00:00,India,Western India,IN-WE,696.62,754.88,7.5,4.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 15:00:00,India,Western India,IN-WE,694.6,752.73,7.77,4.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 16:00:00,India,Western India,IN-WE,693.21,751.23,7.96,4.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 17:00:00,India,Western India,IN-WE,692.01,749.91,8.12,4.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 18:00:00,India,Western India,IN-WE,692.21,749.84,8.2,3.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 19:00:00,India,Western India,IN-WE,702.36,760.41,6.86,2.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 20:00:00,India,Western India,IN-WE,701.4,759.39,6.99,2.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 21:00:00,India,Western India,IN-WE,701.18,759.15,7.02,2.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 22:00:00,India,Western India,IN-WE,700.64,758.58,7.09,2.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 23:00:00,India,Western India,IN-WE,702.2,760.24,6.88,2.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 00:00:00,India,Western India,IN-WE,704.93,763.15,6.52,2.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 01:00:00,India,Western India,IN-WE,706.2,764.5,6.35,2.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 02:00:00,India,Western India,IN-WE,706.67,765.05,6.29,2.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 03:00:00,India,Western India,IN-WE,707.23,765.73,6.22,2.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 04:00:00,India,Western India,IN-WE,708.72,767.32,6.02,3.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 05:00:00,India,Western India,IN-WE,708.53,767.14,6.04,3.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 06:00:00,India,Western India,IN-WE,698.96,757.47,7.31,4.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 07:00:00,India,Western India,IN-WE,685.81,743.97,9.05,6.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 08:00:00,India,Western India,IN-WE,683.97,742.04,9.3,6.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 09:00:00,India,Western India,IN-WE,681.97,739.96,9.56,6.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 10:00:00,India,Western India,IN-WE,680.07,738.0,9.82,7.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 11:00:00,India,Western India,IN-WE,681.48,739.44,9.63,6.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 12:00:00,India,Western India,IN-WE,697.88,756.14,7.44,4.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 13:00:00,India,Western India,IN-WE,700.96,759.27,7.03,4.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 14:00:00,India,Western India,IN-WE,699.12,757.35,7.27,4.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 15:00:00,India,Western India,IN-WE,697.34,755.47,7.51,4.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 16:00:00,India,Western India,IN-WE,696.13,754.16,7.67,4.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 17:00:00,India,Western India,IN-WE,695.28,753.22,7.79,4.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 18:00:00,India,Western India,IN-WE,695.03,752.9,7.81,3.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 19:00:00,India,Western India,IN-WE,705.26,763.52,6.48,2.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 20:00:00,India,Western India,IN-WE,705.24,763.49,6.48,2.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 21:00:00,India,Western India,IN-WE,705.44,763.71,6.46,2.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 22:00:00,India,Western India,IN-WE,704.54,762.75,6.57,2.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 23:00:00,India,Western India,IN-WE,705.19,763.44,6.49,2.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 00:00:00,India,Western India,IN-WE,707.42,765.82,6.19,2.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 01:00:00,India,Western India,IN-WE,708.32,766.78,6.07,2.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 02:00:00,India,Western India,IN-WE,708.59,767.12,6.04,2.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 03:00:00,India,Western India,IN-WE,708.34,766.92,6.07,3.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 04:00:00,India,Western India,IN-WE,709.49,768.16,5.92,3.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 05:00:00,India,Western India,IN-WE,709.33,768.01,5.94,3.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 06:00:00,India,Western India,IN-WE,698.16,756.71,7.41,5.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 07:00:00,India,Western India,IN-WE,685.01,743.21,9.14,6.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 08:00:00,India,Western India,IN-WE,684.9,743.07,9.16,6.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 09:00:00,India,Western India,IN-WE,683.21,741.31,9.39,6.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 10:00:00,India,Western India,IN-WE,681.0,739.02,9.68,7.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 11:00:00,India,Western India,IN-WE,680.87,738.86,9.7,7.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 12:00:00,India,Western India,IN-WE,696.59,754.85,7.6,4.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 13:00:00,India,Western India,IN-WE,700.14,758.47,7.12,4.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 14:00:00,India,Western India,IN-WE,698.47,756.75,7.32,4.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 15:00:00,India,Western India,IN-WE,696.81,754.99,7.55,4.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 16:00:00,India,Western India,IN-WE,695.47,753.54,7.73,4.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 17:00:00,India,Western India,IN-WE,693.7,751.62,7.97,4.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 18:00:00,India,Western India,IN-WE,697.39,755.58,7.37,3.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 19:00:00,India,Western India,IN-WE,708.2,766.77,5.97,2.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 20:00:00,India,Western India,IN-WE,707.63,766.16,6.04,2.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 21:00:00,India,Western India,IN-WE,707.51,766.04,6.06,2.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
