Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,India,Western India,IN-WE,703.53,762.68,6.09,4.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 01:00:00,India,Western India,IN-WE,706.79,766.15,5.65,3.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 02:00:00,India,Western India,IN-WE,705.91,765.31,5.77,4.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 03:00:00,India,Western India,IN-WE,702.99,762.35,6.16,4.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 04:00:00,India,Western India,IN-WE,703.82,763.24,6.05,4.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 05:00:00,India,Western India,IN-WE,699.43,758.66,6.64,5.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 06:00:00,India,Western India,IN-WE,672.64,731.33,10.16,8.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 07:00:00,India,Western India,IN-WE,672.28,731.07,10.2,8.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 08:00:00,India,Western India,IN-WE,671.88,730.61,10.26,8.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 09:00:00,India,Western India,IN-WE,672.27,730.97,10.21,8.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 10:00:00,India,Western India,IN-WE,668.92,727.51,10.66,9.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 11:00:00,India,Western India,IN-WE,671.47,730.07,10.31,8.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 12:00:00,India,Western India,IN-WE,689.14,747.95,7.94,6.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 13:00:00,India,Western India,IN-WE,690.91,749.71,7.7,5.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 14:00:00,India,Western India,IN-WE,690.1,748.84,7.81,5.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 15:00:00,India,Western India,IN-WE,689.75,748.42,7.86,5.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 16:00:00,India,Western India,IN-WE,691.3,750.07,7.65,5.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 17:00:00,India,Western India,IN-WE,690.57,749.28,7.76,5.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 18:00:00,India,Western India,IN-WE,695.09,753.58,7.37,5.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 19:00:00,India,Western India,IN-WE,697.44,756.01,7.07,4.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 20:00:00,India,Western India,IN-WE,698.75,757.34,6.91,4.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 21:00:00,India,Western India,IN-WE,699.97,758.62,6.75,4.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 22:00:00,India,Western India,IN-WE,698.95,757.54,6.88,4.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-01 23:00:00,India,Western India,IN-WE,701.35,760.1,6.56,4.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 00:00:00,India,Western India,IN-WE,703.72,762.62,6.25,4.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 01:00:00,India,Western India,IN-WE,706.14,765.2,5.92,4.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 02:00:00,India,Western India,IN-WE,705.78,764.88,5.97,4.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 03:00:00,India,Western India,IN-WE,704.62,763.72,6.13,4.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 04:00:00,India,Western India,IN-WE,705.01,764.15,6.07,4.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 05:00:00,India,Western India,IN-WE,705.07,764.22,6.07,4.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 06:00:00,India,Western India,IN-WE,674.25,732.81,10.11,8.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 07:00:00,India,Western India,IN-WE,669.75,728.16,10.71,9.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 08:00:00,India,Western India,IN-WE,670.56,728.95,10.61,9.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 09:00:00,India,Western India,IN-WE,671.54,729.93,10.48,8.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 10:00:00,India,Western India,IN-WE,669.94,728.25,10.69,9.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 11:00:00,India,Western India,IN-WE,671.62,729.92,10.47,8.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 12:00:00,India,Western India,IN-WE,687.73,746.21,8.3,6.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 13:00:00,India,Western India,IN-WE,690.33,748.84,7.94,6.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 14:00:00,India,Western India,IN-WE,688.83,747.27,8.14,6.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 15:00:00,India,Western India,IN-WE,687.88,746.23,8.27,6.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 16:00:00,India,Western India,IN-WE,689.39,747.83,8.07,5.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 17:00:00,India,Western India,IN-WE,688.87,747.24,8.15,5.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 18:00:00,India,Western India,IN-WE,700.38,759.03,6.73,4.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2021-01-02 19:00:00,India,Western India,IN-WE,704.16,762.97,6.25,4.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
