Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-01 00:00:00,South Korea,South Korea,KR,370.14,425.2,39.12,0.78,new.kpx.or.kr,false,
2022-01-01 01:00:00,South Korea,South Korea,KR,366.4,419.01,41.02,1.56,new.kpx.or.kr,false,
2022-01-01 02:00:00,South Korea,South Korea,KR,366.88,420.32,40.32,1.08,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-01 03:00:00,South Korea,South Korea,KR,365.25,418.75,40.22,0.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-01 04:00:00,South Korea,South Korea,KR,367.66,422.21,39.38,0.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-01 05:00:00,South Korea,South Korea,KR,367.18,422.42,39.07,0.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-01 06:00:00,South Korea,South Korea,KR,367.22,422.6,38.98,0.57,new.kpx.or.kr; Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-01 07:00:00,South Korea,South Korea,KR,364.96,423.27,37.84,1.08,new.kpx.or.kr,false,
2022-01-01 08:00:00,South Korea,South Korea,KR,364.9,426.26,36.4,1.6,new.kpx.or.kr,false,
2022-01-01 09:00:00,South Korea,South Korea,KR,364.84,426.73,36.61,2.65,new.kpx.or.kr,false,
2022-01-01 10:00:00,South Korea,South Korea,KR,365.37,426.46,37.26,3.06,new.kpx.or.kr,false,
2022-01-01 11:00:00,South Korea,South Korea,KR,366.7,426.87,37.86,3.31,new.kpx.or.kr,false,
2022-01-01 12:00:00,South Korea,South Korea,KR,366.5,426.06,38.16,3.08,new.kpx.or.kr,false,
2022-01-01 13:00:00,South Korea,South Korea,KR,368.86,428.31,38.08,3.06,new.kpx.or.kr,false,
2022-01-01 14:00:00,South Korea,South Korea,KR,370.17,430.15,37.57,2.87,new.kpx.or.kr,false,
2022-01-01 15:00:00,South Korea,South Korea,KR,367.5,427.47,36.78,0.75,new.kpx.or.kr,false,
2022-01-01 16:00:00,South Korea,South Korea,KR,366.51,424.89,37.55,0.22,new.kpx.or.kr,false,
2022-01-01 17:00:00,South Korea,South Korea,KR,366.24,424.01,37.85,0.06,new.kpx.or.kr,false,
2022-01-01 18:00:00,South Korea,South Korea,KR,366.77,424.44,37.81,0.06,new.kpx.or.kr,false,
2022-01-01 19:00:00,South Korea,South Korea,KR,365.47,423.0,38.01,0.06,new.kpx.or.kr,false,
2022-01-01 20:00:00,South Korea,South Korea,KR,367.11,424.2,38.13,0.06,new.kpx.or.kr,false,
2022-01-01 21:00:00,South Korea,South Korea,KR,367.02,424.36,38.24,0.51,new.kpx.or.kr,false,
2022-01-01 22:00:00,South Korea,South Korea,KR,366.62,424.54,38.06,0.79,new.kpx.or.kr,false,
2022-01-01 23:00:00,South Korea,South Korea,KR,362.31,420.17,38.78,1.77,new.kpx.or.kr,false,
2022-01-02 00:00:00,South Korea,South Korea,KR,361.89,418.14,39.93,2.31,new.kpx.or.kr,false,
2022-01-02 01:00:00,South Korea,South Korea,KR,364.71,420.41,40.09,2.68,new.kpx.or.kr,false,
2022-01-02 02:00:00,South Korea,South Korea,KR,364.25,420.35,39.08,1.02,new.kpx.or.kr,false,
2022-01-02 03:00:00,South Korea,South Korea,KR,362.4,418.11,39.21,0.55,new.kpx.or.kr,false,
2022-01-02 04:00:00,South Korea,South Korea,KR,365.22,422.37,38.1,0.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-02 05:00:00,South Korea,South Korea,KR,367.32,425.8,37.13,0.58,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-02 06:00:00,South Korea,South Korea,KR,369.32,429.04,36.21,0.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2022-01-02 07:00:00,South Korea,South Korea,KR,370.75,431.37,35.55,0.6,new.kpx.or.kr; Electricity Maps Estimation,false,
2022-01-02 08:00:00,South Korea,South Korea,KR,372.11,434.46,34.52,0.57,new.kpx.or.kr,false,
2022-01-02 09:00:00,South Korea,South Korea,KR,373.91,436.91,34.16,0.92,new.kpx.or.kr,false,
2022-01-02 10:00:00,South Korea,South Korea,KR,374.46,437.0,34.5,1.15,new.kpx.or.kr,false,
2022-01-02 11:00:00,South Korea,South Korea,KR,374.45,436.45,34.92,1.14,new.kpx.or.kr,false,
2022-01-02 12:00:00,South Korea,South Korea,KR,374.58,436.0,35.15,0.69,new.kpx.or.kr,false,
2022-01-02 13:00:00,South Korea,South Korea,KR,374.3,436.11,34.85,0.43,new.kpx.or.kr,false,
2022-01-02 14:00:00,South Korea,South Korea,KR,375.24,436.96,35.05,0.86,new.kpx.or.kr,false,
2022-01-02 15:00:00,South Korea,South Korea,KR,379.71,439.43,35.49,0.08,new.kpx.or.kr,false,
2022-01-02 16:00:00,South Korea,South Korea,KR,378.54,437.27,36.2,0.06,new.kpx.or.kr,false,
2022-01-02 17:00:00,South Korea,South Korea,KR,380.02,438.26,36.26,0.06,new.kpx.or.kr,false,
2022-01-02 18:00:00,South Korea,South Korea,KR,377.11,435.85,36.22,0.06,new.kpx.or.kr,false,
2022-01-02 19:00:00,South Korea,South Korea,KR,379.53,439.41,35.41,0.06,new.kpx.or.kr,false,
2022-01-02 20:00:00,South Korea,South Korea,KR,384.92,446.17,34.17,0.06,new.kpx.or.kr,false,
2022-01-02 21:00:00,South Korea,South Korea,KR,392.09,455.62,32.23,0.06,new.kpx.or.kr,false,
2022-01-02 22:00:00,South Korea,South Korea,KR,396.02,462.77,30.03,0.41,new.kpx.or.kr,false,
2022-01-02 23:00:00,South Korea,South Korea,KR,399.05,468.39,28.68,1.61,new.kpx.or.kr,false,
