Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,Japan,Tōkyō,JP-TK,360.54,441.33,34.08,34.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 01:00:00,Japan,Tōkyō,JP-TK,294.54,368.63,46.15,46.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 02:00:00,Japan,Tōkyō,JP-TK,255.92,326.05,53.21,53.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 03:00:00,Japan,Tōkyō,JP-TK,250.73,320.32,54.16,54.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 04:00:00,Japan,Tōkyō,JP-TK,280.26,352.8,48.76,48.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 05:00:00,Japan,Tōkyō,JP-TK,347.2,426.42,36.52,36.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 06:00:00,Japan,Tōkyō,JP-TK,434.5,522.54,20.56,20.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 07:00:00,Japan,Tōkyō,JP-TK,488.74,582.25,10.64,10.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 08:00:00,Japan,Tōkyō,JP-TK,495.05,589.23,9.49,9.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 09:00:00,Japan,Tōkyō,JP-TK,493.33,587.31,9.81,9.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 10:00:00,Japan,Tōkyō,JP-TK,493.62,587.66,9.75,9.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 11:00:00,Japan,Tōkyō,JP-TK,494.24,588.3,9.64,9.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 12:00:00,Japan,Tōkyō,JP-TK,494.84,588.98,9.53,9.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 13:00:00,Japan,Tōkyō,JP-TK,493.95,587.97,9.69,9.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 14:00:00,Japan,Tōkyō,JP-TK,494.23,588.27,9.64,9.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 15:00:00,Japan,Tōkyō,JP-TK,494.51,588.55,9.59,9.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 16:00:00,Japan,Tōkyō,JP-TK,493.7,587.62,9.74,9.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 17:00:00,Japan,Tōkyō,JP-TK,495.08,589.15,9.49,9.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 18:00:00,Japan,Tōkyō,JP-TK,495.2,589.3,9.46,9.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 19:00:00,Japan,Tōkyō,JP-TK,494.32,588.32,9.62,9.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 20:00:00,Japan,Tōkyō,JP-TK,493.86,587.8,9.71,9.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 21:00:00,Japan,Tōkyō,JP-TK,493.88,587.83,9.7,9.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 22:00:00,Japan,Tōkyō,JP-TK,481.6,574.33,11.95,11.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 23:00:00,Japan,Tōkyō,JP-TK,429.9,517.49,21.4,21.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 00:00:00,Japan,Tōkyō,JP-TK,369.84,451.43,32.38,32.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 01:00:00,Japan,Tōkyō,JP-TK,321.09,397.78,41.3,41.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 02:00:00,Japan,Tōkyō,JP-TK,296.31,370.52,45.83,45.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 03:00:00,Japan,Tōkyō,JP-TK,300.74,375.36,45.02,45.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 04:00:00,Japan,Tōkyō,JP-TK,333.03,410.9,39.11,39.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 05:00:00,Japan,Tōkyō,JP-TK,394.34,478.32,27.9,27.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 06:00:00,Japan,Tōkyō,JP-TK,454.42,544.45,16.92,16.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 07:00:00,Japan,Tōkyō,JP-TK,491.78,585.58,10.09,10.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 08:00:00,Japan,Tōkyō,JP-TK,496.76,591.09,9.18,9.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 09:00:00,Japan,Tōkyō,JP-TK,496.01,590.26,9.31,9.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 10:00:00,Japan,Tōkyō,JP-TK,496.22,590.5,9.28,9.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 11:00:00,Japan,Tōkyō,JP-TK,496.47,590.78,9.23,9.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 12:00:00,Japan,Tōkyō,JP-TK,495.77,589.99,9.36,9.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 13:00:00,Japan,Tōkyō,JP-TK,494.97,589.1,9.5,9.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 14:00:00,Japan,Tōkyō,JP-TK,495.94,590.17,9.33,9.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 15:00:00,Japan,Tōkyō,JP-TK,494.96,589.06,9.51,9.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 16:00:00,Japan,Tōkyō,JP-TK,495.44,589.59,9.42,9.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 17:00:00,Japan,Tōkyō,JP-TK,496.19,590.42,9.28,9.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 18:00:00,Japan,Tōkyō,JP-TK,495.34,589.47,9.44,9.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 19:00:00,Japan,Tōkyō,JP-TK,495.26,589.39,9.45,9.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 20:00:00,Japan,Tōkyō,JP-TK,495.54,589.71,9.4,9.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 21:00:00,Japan,Tōkyō,JP-TK,495.48,589.65,9.41,9.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 22:00:00,Japan,Tōkyō,JP-TK,482.75,575.66,11.74,11.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 23:00:00,Japan,Tōkyō,JP-TK,431.89,519.73,21.04,21.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 00:00:00,Japan,Tōkyō,JP-TK,372.27,454.16,31.94,31.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 01:00:00,Japan,Tōkyō,JP-TK,320.15,396.83,41.47,41.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 02:00:00,Japan,Tōkyō,JP-TK,286.12,359.33,47.69,47.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 03:00:00,Japan,Tōkyō,JP-TK,287.63,360.96,47.41,47.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 04:00:00,Japan,Tōkyō,JP-TK,314.02,390.0,42.59,42.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 05:00:00,Japan,Tōkyō,JP-TK,372.7,454.53,31.86,31.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 06:00:00,Japan,Tōkyō,JP-TK,441.47,530.2,19.29,19.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 07:00:00,Japan,Tōkyō,JP-TK,489.51,583.1,10.5,10.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 08:00:00,Japan,Tōkyō,JP-TK,497.08,591.49,9.12,9.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 09:00:00,Japan,Tōkyō,JP-TK,497.27,591.72,9.08,9.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 10:00:00,Japan,Tōkyō,JP-TK,496.71,591.11,9.19,9.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 11:00:00,Japan,Tōkyō,JP-TK,496.09,590.41,9.3,9.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 12:00:00,Japan,Tōkyō,JP-TK,495.79,590.06,9.36,9.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 13:00:00,Japan,Tōkyō,JP-TK,494.82,588.95,9.53,9.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 14:00:00,Japan,Tōkyō,JP-TK,495.5,589.69,9.41,9.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 15:00:00,Japan,Tōkyō,JP-TK,494.54,588.61,9.58,9.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 16:00:00,Japan,Tōkyō,JP-TK,494.53,588.61,9.59,9.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
