Original Workload,Spatial Shifted Workload,Temporal Shifted Workload,Original Workload,Spatial Shifted Workload,Temporal Shifted Workload,Original Workload,Spatial Shifted Workload,Temporal Shifted Workload,HL Action 1,HL Action 2,HL Action 3
0.43642568799260995,0.5739355562968839,0.23,0.7399071481476617,0.4173702136215385,0.17,0.37678788711127825,0.5618149533331276,0.23,0.25826076,0.08538304,0.23951094
0.4971571635111517,0.6166843729090171,0.9,0.7708544446723389,0.4600646801715294,0.19,0.34941545328591656,0.5406780083888606,0.22,0.23108405,0.08678496,0.22381072
0.5328397334802055,0.6634233033424104,0.27,0.7859199869822827,0.4641336018818858,0.8999999999999999,0.321021500739936,0.5122243159781281,0.21,0.23911874,0.07956046,0.2238462
0.5435376507843277,0.6816286834786178,0.28,0.7850989580496839,0.45753599768464936,0.19,0.2916691774344652,0.48114110510520963,0.2,0.2573112,0.085740075,0.21531746
0.5291604696098362,0.6591860339168671,0.27,0.7683378564839081,0.4515462273442268,0.19,0.26127509771025814,0.4480411625429085,0.18,0.23916341,0.07537007,0.22757095
0.5108783048780792,0.6327223155162233,0.26,0.7460801866841937,0.4298600131855197,0.8999999999999999,0.2532352408902944,0.4476114037508243,0.18,0.25089923,0.09361096,0.23086727
0.4920601755047689,0.6216641490094961,0.25,0.7359644486599739,0.4369499928819702,0.18,0.27010110399544407,0.43951158626872056,0.18,0.24886774,0.0793134,0.20957898
0.4726841940180925,0.6066113650476761,0.25,0.7380170453653134,0.42112767514354077,0.17,0.3118845429062805,0.49484674209846957,0.2,0.25786725,0.0850433,0.2311072
0.4527976734567142,0.5757015887606325,0.24,0.7522690447046432,0.4500212785095799,0.19,0.3785810550141434,0.5579249059052883,0.23,0.23822606,0.08909095,0.21470335
0.4340984396937073,0.5672922174853566,0.23,0.7715130737189748,0.46101659214495927,0.19,0.42382715136000004,0.6011298551423663,0.25,0.24021971,0.08417219,0.21352442
0.4170371651695981,0.5506915061457511,0.23,0.783604242937189,0.47533756624552614,0.2,0.4423281077148176,0.6169404434303275,0.25,0.22933163,0.07717048,0.21288566
0.40148896055138517,0.5331941778526355,0.22,0.7885023596934946,0.4641399133891172,0.19,0.433985477835455,0.6266427068385821,0.26,0.2362248,0.092825755,0.22930886
0.38759670396383583,0.5480545492910815,0.22,0.7861983185387076,0.4492513071656672,0.18,0.39883254371357096,0.5753217097593657,0.24,0.25254625,0.0649897,0.23550805
0.3754947191631517,0.4814709971298351,0.2,0.7769599647135375,0.43571520759194193,0.18,0.3650371438014705,0.6003056229563826,0.25,0.24608874,0.07001511,0.2561526
0.36536122066739984,0.45075767567706937,0.19,0.7613107067420161,0.4386916768079422,0.18,0.3358496136987971,0.5730721886232015,0.23,0.22805925,0.08931703,0.25352806
0.35718432011951096,0.4927375432499843,0.2,0.7393032937766906,0.4390809074495804,0.18,0.31135420103602773,0.47602336423266456,0.8999999999999999,0.24320324,0.08240027,0.21522954
0.3509217941315663,0.4395390933478911,0.8999999999999999,0.7109142990669128,0.4054206817983712,0.17,0.2914430663033311,0.5083193843555479,0.21,0.24475063,0.08866955,0.24491076
0.35327940299718197,0.47907524009040614,0.2,0.6837875277312991,0.4057132400836486,0.9,0.28112957395185106,0.4334080245062774,0.18,0.23596722,0.06908953,0.22342034
0.3651473301793831,0.4915763258728081,0.2,0.6708334927887756,0.3888292494146376,0.16,0.28087785814996086,0.43645310583067387,0.18,0.25322652,0.08120037,0.22383277
0.3866665246538986,0.466179466920846,0.19,0.6719636213560545,0.39138063187686534,0.9,0.29071951160516263,0.4917895588174044,0.2,0.23230062,0.077047154,0.24131346
0.41766893768999336,0.5341611465916318,0.22,0.687204769676449,0.39272575558824246,0.16,0.3106948898898274,0.4886816950763954,0.2,0.2531126,0.09710463,0.23484734
0.4313580894175666,0.5482479792855556,0.22,0.7099729769014038,0.41508665723664395,0.17,0.3347779475662,0.5127743773629709,0.8999999999999999,0.23612612,0.084729835,0.2346232
0.4232208827711733,0.5475118507542693,0.22,0.7290224447142709,0.4302371434768467,0.18,0.3623791299788599,0.5368734632331881,0.22,0.24346142,0.08855836,0.21992579
0.393254693323115,0.5276779114612985,0.22,0.7444632155095383,0.442958555788633,0.18,0.39335028123139637,0.5604317228141182,0.23,0.23746713,0.07431462,0.21970059
0.3415967136587086,0.4889200813391997,0.8999999999999999,0.75632025620689,0.45040595296531255,0.19,0.4277098666755856,0.586300802236672,0.24,0.24668446,0.074311584,0.20946434
0.30996365813268556,0.44990811777738177,0.18,0.7693391217183105,0.4554288468602019,0.8999999999999999,0.44779731704255227,0.6217631322559647,0.9,0.23648037,0.08536161,0.22467728
0.30549055701137895,0.4615590703508055,0.19,0.7916337272235614,0.45948982350338186,0.19,0.4515234316236363,0.6275988220043893,0.26,0.24579233,0.07700749,0.23040779
0.32809945423515113,0.48210658782043203,0.2,0.8231568183980031,0.47869118509313446,0.2,0.43896564942106375,0.6294241491406516,0.26,0.2480453,0.094260685,0.22664095
0.3777834940428889,0.5323489301551708,0.22,0.8639015471525326,0.5160435905015615,0.8999999999999999,0.40998548050247596,0.6032780010411652,0.25,0.23416941,0.08228804,0.2200093
0.42209613624994735,0.5786687798056517,0.24,0.9052288908620092,0.5353659402794055,0.22,0.3763426702306172,0.5896329772575165,0.24,0.24003477,0.094956875,0.22178677
0.4554714263971369,0.6233322307892146,0.25,0.9324953411971579,0.5412379053534697,0.22,0.3394749005548467,0.5628715320064572,0.23,0.24692798,0.090995476,0.22926511
0.47788047108243037,0.6500450907315176,0.27,0.9457181605580123,0.5425694518070721,0.22,0.29942317578223465,0.5304072648840876,0.22,0.2446039,0.08341958,0.24051557
0.48942485428671856,0.669949505745945,0.27,0.944871987256867,0.546514264744718,0.22,0.25631125089537377,0.4741443219482964,0.19,0.25392097,0.08144012,0.22474657
0.49362196903204136,0.6665519342408484,0.27,0.9373323436606333,0.5530781853422481,0.9,0.23120887044124905,0.44253306355082744,0.18,0.24520423,0.07866074,0.21825796
0.49113983713710707,0.6711402453997347,0.27,0.9357368107272597,0.5299043402991241,0.9,0.22667870284584662,0.4525107650113545,0.19,0.25289014,0.077823415,0.2420173
0.48207397762910964,0.6533939000425247,0.27,0.9400595882362393,0.5450071807156537,0.22,0.2426069388339982,0.4663394239411687,0.19,0.2440316,0.081638925,0.23309213
0.4662657862657803,0.6325618983841046,0.26,0.950283041859159,0.5509842422891713,0.23,0.2788876561616753,0.5118903436133388,0.8999999999999999,0.2398674,0.088800244,0.23722431
0.4498241514393785,0.6427460635274794,0.26,0.9627921343869151,0.5520204169797631,0.23,0.30664475295881705,0.5244945582778681,0.21,0.25929534,0.08109779,0.22593482
0.43381125188673464,0.622602017563924,0.25,0.9712168185349654,0.5648939817751008,0.9,0.3222361248462301,0.5397681959289053,0.22,0.25206006,0.08254179,0.22235027
0.41816535747395167,0.5992242745733425,0.24,0.9755444407730274,0.5742497889160713,0.23,0.3258478339380281,0.5460835686955934,0.22,0.25084186,0.09601913,0.21425743
0.4028623716723902,0.590485138081625,0.24,0.9757959976529323,0.565961402755204,0.23,0.31752522486652257,0.5397370533550161,0.22,0.25075045,0.08811533,0.22589247
0.3964097484316336,0.5934304072621532,0.9,0.9632127079164612,0.5670904471900928,0.23,0.3196666262664806,0.5187682281623294,0.21,0.25104317,0.0701756,0.21390806
0.3999839521373742,0.580001264658078,0.24,0.9229896395295171,0.5293497423894431,0.22,0.3350683147424299,0.5486908993618,0.22,0.25222808,0.0834191,0.23303291
0.41362909888970534,0.5695657356169457,0.23,0.8551503992973506,0.4957179593341247,0.2,0.3635059610579776,0.5670017642939631,0.23,0.24330814,0.083848976,0.23392183
0.43740718893099273,0.5738061192079468,0.23,0.7596679539463926,0.43739432044619886,0.18,0.40501781083355415,0.5908925140567939,0.24,0.24460758,0.07929944,0.23778637
0.45504415472227006,0.567226650829808,0.23,0.6668407551589948,0.3929958260331593,0.16,0.43108666018588304,0.5927490932041806,0.24,0.24504298,0.08282359,0.21937299
0.4639762038906803,0.5713794114822417,0.23,0.6278282414755416,0.36447085899448234,0.9,0.43842120674184704,0.5943753816313448,0.24,0.24282883,0.07308456,0.23329571
0.4642034676099679,0.5224363293039048,0.21,0.6426211094151337,0.38158289909618626,0.16,0.4270266459256726,0.6298319945506831,0.9,0.22888818,0.09529862,0.2299542
0.45575010176740294,0.5858370350070198,0.24,0.711267458421093,0.41350557255601156,0.17,0.3968956015172677,0.5645705541427323,0.23,0.25213504,0.07754627,0.22263454
0.4401174319290654,0.5299953424183216,0.9,0.8048725399012333,0.47628004612459396,0.2,0.37734547448657924,0.6160600577739623,0.9,0.22572303,0.084583215,0.23574387
0.4174879079999062,0.595648504889913,0.9,0.8748856083366033,0.5030886670032557,0.21,0.37165083309074476,0.5652871775340855,0.23,0.2591599,0.07540037,0.22380869
0.3879388975248236,0.5654815692830497,0.9,0.9212818047947056,0.5303603743314833,0.22,0.38003590141246724,0.5934146601174632,0.9,0.2526785,0.08900119,0.22968012
0.3514526409990899,0.527213435006108,0.22,0.944028795700371,0.5416417916853261,0.22,0.4024605438795269,0.6290867538875538,0.26,0.24911037,0.10126925,0.23589891
0.33010434498555286,0.5331863710079016,0.22,0.9515749842896941,0.5314567915545877,0.22,0.4132168300294196,0.6302529967421773,0.26,0.26003042,0.076801956,0.24523617
0.327615087600076,0.5265936076855239,0.22,0.958061169171826,0.5551389481377144,0.9,0.4092961778298083,0.6132398787784722,0.25,0.25753447,0.08314678,0.21957321
0.3439612467444606,0.5412907586506565,0.22,0.9635252971276804,0.5468873257092467,0.9,0.39067534484911975,0.6099838043613577,0.25,0.2549184,0.08190692,0.23821767
0.3790336796241779,0.5549513901370459,0.23,0.9680212858066053,0.5712091079209679,0.23,0.3573645925735322,0.5782590599463016,0.24,0.24344046,0.09718381,0.22004938
0.4119064418114431,0.598991307783675,0.24,0.9711335112568185,0.5625495390676352,0.23,0.32259091472983015,0.5440900209467815,0.9,0.2613452,0.10021852,0.21577567
0.43914096231083866,0.6175740349558281,0.25,0.9722922965139117,0.5660616342136888,0.9,0.2879305163810815,0.5157281060363149,0.21,0.23958711,0.08111363,0.2343727
0.4606864141657565,0.6412802019357948,0.26,0.9714628132630176,0.5574781929844401,0.23,0.2533285707183873,0.48671940322692664,0.2,0.25176504,0.090726785,0.2330559
0.47654846920130733,0.6569707838207608,0.27,0.9686295198921647,0.5898672310753366,0.24,0.21888761471686885,0.4172275889142436,0.9,0.24251871,0.07658691,0.19605811
0.4826841666294197,0.6598413227840121,0.27,0.9629598881773005,0.5553812093707686,0.23,0.19825538608099147,0.428676908732931,0.18,0.24971333,0.087543294,0.231302
0.47846320389453856,0.6424747640580826,0.26,0.9528029655912011,0.5552823878696724,0.9,0.19290089667001456,0.42640991422799923,0.18,0.24669899,0.09956847,0.22635406
0.4638717046261381,0.632551014151165,0.26,0.9382287750853224,0.5397639995658423,0.22,0.20279471107757505,0.4325801770720282,0.18,0.2537423,0.09885321,0.22908527
0.4390186270446014,0.6125767444423605,0.9,0.9192611342482495,0.5257608097540006,0.22,0.22800039222001012,0.4479425993164998,0.18,0.25392064,0.089021236,0.23340799
0.4118507882949937,0.5267705527619385,0.22,0.9003881735644619,0.5102730617321396,0.21,0.24745433277535955,0.522649680140737,0.21,0.24480714,0.08746947,0.24956171
0.3836108730120901,0.5492818079951021,0.22,0.8895450546679569,0.5182424403724705,0.21,0.2589489892196817,0.46458066853215607,0.19,0.2405131,0.080789305,0.2329128
0.35436664553329017,0.5443552466835417,0.9,0.8866387256584132,0.5124385670150949,0.21,0.26249694647644184,0.44670850396950845,0.18,0.2602501,0.06966023,0.21871373
0.3240856656277251,0.4894409271009075,0.2,0.8916035646319305,0.5260873024321298,0.22,0.2580036614233829,0.4581646621500013,0.19,0.24421531,0.09668731,0.21929325
0.31505757923910693,0.4966015394928067,0.2,0.8925529879745708,0.524371001204111,0.21,0.2624506914751194,0.44908871799187944,0.22,0.25523382,0.08522479,0.21116765
0.33100519951319624,0.49362463305155235,0.8999999999999999,0.8690385757343815,0.5130939930690862,0.21,0.2775624425815538,0.470887591708493,0.47000000000000003,0.24627438,0.094311826,0.21667029
0.37181876864008967,0.506459299526212,0.8999999999999999,0.8210833278434566,0.48628832374824793,0.2,0.30347007684943383,0.5036245500585202,0.8999999999999999,0.23551647,0.10392496,0.22529122
0.43749740919022884,0.5740921563947422,0.23,0.748717659602766,0.4354111290902144,0.18,0.3402424183292641,0.5169542016373024,0.21,0.25440437,0.08580332,0.22002965
0.48371766030249763,0.5402838166945363,0.22,0.6765158430739179,0.3943047690990355,0.16,0.3622982052524081,0.5879431228352519,0.51,0.23094767,0.102709405,0.24212398
0.5031306388544633,0.6148945378053221,0.9,0.646065526936166,0.3804130828032881,0.16,0.36691892180397745,0.5208074669859966,0.8999999999999999,0.25195548,0.076610684,0.212861
0.49577714833517306,0.6067889010702738,0.25,0.6573967522041513,0.38427937871145584,0.9,0.3539343576850643,0.5160399784426589,0.21,0.24573852,0.076881245,0.22500733
0.4615736794061863,0.5806866740679026,0.32999999999999996,0.7105035016645771,0.4164647319429027,0.17,0.3231764921087309,0.498102267168689,0.41000000000000003,0.24444133,0.08589283,0.22421065
0.4275557993503015,0.5783315166765854,0.9,0.780319901153407,0.4500661689795262,0.19,0.30888920677802406,0.48836722162562085,0.8999999999999999,0.25631827,0.078453146,0.2244379
0.39818787575124015,0.5526359182864262,0.9,0.8246743717813501,0.4762738341431906,0.2,0.31498085169154116,0.5089333467945145,0.21,0.24724129,0.08212429,0.23278262
0.3734202668808254,0.48261919056904556,0.8999999999999999,0.8435306659211096,0.4871496240282708,0.2,0.3413061382092565,0.5884882564138751,0.48,0.23972486,0.084257536,0.24038994
0.35336853091190534,0.5288059453761103,0.9,0.8369428124688862,0.4724004949379783,0.19,0.3880412225976207,0.5771461256643237,0.5800000000000001,0.2645367,0.07997048,0.23254387
0.34253579850755805,0.5141869308758985,0.21,0.8199026739834439,0.4689053237591826,0.19,0.41110413775816507,0.5904503556140859,0.59,0.25949124,0.0740265,0.22768822
0.34176017932474423,0.49953726211649907,0.8999999999999999,0.8177600588683043,0.4682311564275319,0.19,0.4054299183437092,0.5971817379927267,0.59,0.24756223,0.08208172,0.2390365
0.35109911778382036,0.4536773505860042,0.8999999999999999,0.830580111102768,0.4887675738734977,0.2,0.37122114291949254,0.6104554473465789,0.9,0.229811,0.087055996,0.2359469
0.37064085155600524,0.5206017785397556,0.21,0.8583248558632444,0.5004078973928356,0.21,0.3083684100735191,0.5163244415601774,0.22,0.24284779,0.10098958,0.23000258
0.3946774485687299,0.5720828528305566,0.23,0.8877660980231543,0.5203402553934366,0.21,0.2586483963254048,0.44866883469329577,0.44,0.25843886,0.083363175,0.20960915
0.42218142437949535,0.6046193733320547,0.25,0.8965406131678282,0.5162493173314723,0.21,0.22678884222866252,0.42464218911245905,0.42000000000000004,0.25647888,0.07284764,0.22554496
0.45314395359359383,0.6174173227849697,0.25,0.8845753499408029,0.5152236499402709,0.21,0.21271008374119185,0.41778841455034776,0.42000000000000004,0.25649175,0.092073716,0.21661516
0.4874035411941981,0.6394794679487208,0.26,0.8518592764001117,0.4981190263811909,0.8999999999999999,0.2165383098389148,0.418202633103313,0.42000000000000004,0.2388022,0.07433085,0.2318116
0.5080994507886606,0.6478027629084653,0.9,0.8114053674407296,0.4868542176112226,0.8999999999999999,0.22313231821134172,0.407980155921044,0.41000000000000003,0.2339178,0.07178497,0.21677653
0.5124562194578007,0.6430232612827811,0.26,0.7850397154698163,0.46126078708921825,0.8999999999999999,0.23082575125706695,0.42403763781268466,0.42000000000000004,0.24663608,0.08929936,0.22007994
0.5004660630438582,0.6199411966941799,0.5,0.7728236039353287,0.44869166576571073,0.18,0.23974789484689202,0.4444046993661882,0.44,0.23941682,0.095627286,0.23665492
0.4722423491877844,0.6135423844610082,0.9,0.7747365582050544,0.44381633182002256,0.18,0.24979031573766622,0.43941050684947436,0.44,0.25370276,0.08261538,0.23239571
0.43889026460152136,0.5648532653610958,0.27,0.7827999061380357,0.46065265496854896,0.19,0.25483437517444557,0.45101862558435785,0.46,0.24844997,0.108187735,0.21699432
0.40218772684112214,0.5621144950696492,0.9,0.7836474343292176,0.4348481565980474,0.18,0.25414009877049504,0.4430126082731382,0.44,0.26614383,0.079633415,0.24385346
0.36216732794862966,0.5061170861459645,0.21,0.7772640547229615,0.4570675350562554,0.19,0.24763089980422895,0.42387766127360016,0.42000000000000004,0.24983847,0.09030287,0.21610661
0.31877430174772997,0.4643241869082475,0.42000000000000004,0.7636384868228879,0.45310711053188046,0.19,0.23535162676790058,0.4003331178983905,0.41000000000000003,0.23740539,0.07147455,0.2219288
0.29250944548452507,0.44057445825658176,0.44,0.7438022071663848,0.43189835131333015,0.8999999999999999,0.23349395766382403,0.39733280074482197,0.39,0.24528044,0.07237636,0.23062427
0.28685136575672454,0.41996030798169026,0.42000000000000004,0.7194080916116969,0.4125757675755748,0.17,0.24394751113510543,0.4176708929462618,0.42000000000000004,0.258497,0.11178951,0.22657984
0.30184103745515667,0.44604511939583913,0.44,0.6904573709369406,0.4119786510702776,0.17,0.2667340764583454,0.401008714384326,0.9,0.2543578,0.06580418,0.19978374
0.33747798230472736,0.4590436181011011,0.46,0.6568835058882945,0.3909694046811211,0.16,0.30180004227478097,0.44614850768558056,0.27,0.25875366,0.095389634,0.1970438
0.36581533437455027,0.48522152598621754,0.49,0.6304619639441473,0.368321756597931,0.9,0.32351306863267026,0.46624708436721934,0.45,0.2536912,0.077100985,0.21720162
0.382155474376325,0.49831509887720227,0.49,0.6309873126618895,0.3729880471902154,0.9,0.32890901479661344,0.47074865576741026,0.45,0.24307919,0.06950103,0.2190489
0.3864302579545701,0.4960750223777508,0.49,0.6584466699850317,0.3903613460884348,0.16,0.3179137059373872,0.4763542654108033,0.46,0.23034173,0.07809541,0.22972064
0.37868256800430683,0.46475794763193173,0.46,0.7128959066692881,0.4103815439193219,0.17,0.2905966702868749,0.5070356534092162,0.8999999999999999,0.23415463,0.07814533,0.24834144
0.3804737783553046,0.5146411883435994,0.8999999999999999,0.7771146122566535,0.46447149730161585,0.19,0.2735902682162571,0.4520659731829999,0.42000000000000004,0.22912352,0.07857752,0.22466534
0.39536202180513735,0.5412878989325651,0.22,0.8222365749187864,0.4902844422463207,0.2,0.2698876084376059,0.45591386398264394,0.55,0.2366407,0.08246439,0.21887179
0.423429961542373,0.5750935480989956,0.9,0.8482590982160609,0.48583444090220795,0.2,0.27949295823325326,0.49025402899048365,0.8999999999999999,0.25257325,0.09814361,0.23371357
0.46467232675404035,0.6299693516295941,0.26,0.8552266244636841,0.4926875586342553,0.2,0.30245460847875283,0.4996966494326279,0.53,0.2516804,0.07346018,0.23015505
0.4917238128121578,0.6566303297043301,0.9,0.8516181821352585,0.49228201319015186,0.2,0.307740292331872,0.5021699443848064,0.55,0.2507137,0.06892136,0.22852607
0.5000401316784866,0.6309814471581828,0.9,0.8516249516467085,0.49262715037451876,0.8999999999999999,0.29182339655226835,0.5198798823447618,0.57,0.2403751,0.10467281,0.23849848
0.48962300316676416,0.6547804945114659,0.27,0.8552736647016493,0.5007940056168736,0.21,0.2547234347715619,0.44404560251163583,0.52,0.25523221,0.07505957,0.21379982
0.4603618826144671,0.614718174000341,0.47,0.8625750631738309,0.5045602241370564,0.21,0.19629221269724728,0.3999507603481478,0.9,0.24430698,0.08400721,0.225947
0.4404444464058512,0.6121300187198404,0.9,0.8666188977724324,0.48758598350803106,0.2,0.1522293154639457,0.3595766574143577,0.9,0.25648028,0.07633006,0.2432881
0.43451077867690824,0.5946929083176573,0.3,0.8558013094284964,0.4881062756486805,0.2,0.12661809206731606,0.3341309962063829,0.14,0.24712624,0.079425216,0.24243608
0.4424775503720644,0.5467885728346747,0.54,0.8301662999114026,0.48664350860454564,0.2,0.11955189795629609,0.3587636668005426,0.9,0.23383652,0.07481303,0.2348891
0.46440345814018436,0.604527903525102,0.61,0.7897256952542488,0.4485248159769883,0.18,0.1309908978405853,0.33206733173292824,0.9,0.25507528,0.09208636,0.23757379
0.47557779981719017,0.6186362857719596,0.62,0.7473072458330283,0.4321258291441932,0.18,0.15037640570899363,0.3224993364430593,0.13,0.2621795,0.078733645,0.21628112
0.4720217768416178,0.6080407179352163,0.9,0.7243374010316791,0.4139459734748956,0.17,0.17637409764334744,0.35074658410653237,0.15,0.2569084,0.0760806,0.2309397
0.4537005357388689,0.5891078893577468,0.3,0.7207792974124329,0.41525935837234706,0.17,0.20894078352971168,0.37905336895091957,0.16,0.25918058,0.08025548,0.22231314
0.420657296374509,0.5660825468951032,0.56,0.7366379196780687,0.4238502136638658,0.17,0.24826176423759727,0.4156242197312059,0.9,0.25793073,0.07299706,0.22462127
0.3856696796794278,0.5244647655733484,0.52,0.7603459573558764,0.44417820947821973,0.8999999999999999,0.27768439789145966,0.4550570598751957,0.19,0.2576064,0.09814445,0.21311407
0.35079488616781174,0.4876100715592318,0.49,0.7726446820161401,0.4525463837424147,0.19,0.2954446048742464,0.47872771775655176,0.2,0.2358221,0.08516204,0.23354122
0.31610201608041355,0.4530210649941827,0.8999999999999999,0.773530912891474,0.4615189229969331,0.8999999999999999,0.3014868218908393,0.4765797628716111,0.32,0.23357128,0.08807893,0.22153325
0.28155107399472196,0.43345541184380754,0.29,0.762964928459074,0.4381660044959663,0.8999999999999999,0.2957826321268305,0.4686772182408527,0.56,0.25263727,0.086124085,0.23157291
0.26014583878320374,0.39155912816800975,0.47,0.7412637116678806,0.43715089251357536,0.18,0.2957013895630786,0.4684009193325779,0.8999999999999999,0.23520572,0.09881851,0.22889414
0.2541528322763088,0.4051874312066513,0.51,0.7090144874042118,0.40992634418209756,0.17,0.3032242544008983,0.45127779869267004,0.8999999999999999,0.26573715,0.08445527,0.2125932
0.26345509057544014,0.38882723534216634,0.9,0.666221253017229,0.3806177375972746,0.9,0.3183671920857187,0.47859856273894696,0.37,0.24753143,0.092300914,0.24075459
0.2881095445994997,0.41289156875903965,0.42000000000000004,0.6129025071974696,0.35633792040769074,0.15,0.3410709463825695,0.4728535090128085,0.8999999999999999,0.25945088,0.0765689,0.21491483
0.3080840322381865,0.421286433343574,0.9,0.5701418026911786,0.3242672966363843,0.9,0.3486551556745047,0.4813272606239115,0.36,0.26333788,0.080610216,0.22793844
0.3198698409332098,0.4295748559463711,0.8999999999999999,0.5733114846229304,0.3342920811862623,0.14,0.3385847600811136,0.46789914850462033,0.45,0.24650948,0.068564475,0.22614846
0.32363797813781725,0.3920412654268751,0.4,0.6222913321116901,0.35971539254363755,0.15,0.3107870450383531,0.5049596973173477,0.48,0.22985618,0.09038768,0.24942614
0.3193027282646846,0.4557002194011369,0.5800000000000001,0.7171462012388566,0.42358409525439705,0.17,0.26536964491975945,0.42253425976776676,0.44000000000000006,0.24465442,0.078938946,0.21803692
0.3231376823041061,0.48199499883138475,0.8999999999999999,0.823743198405066,0.48583245438577294,0.2,0.22967069703925197,0.4087241245312664,0.17,0.24055094,0.075380094,0.22340243
0.33798600472616347,0.525533250970807,0.55,0.8849821725167921,0.5073127345226339,0.21,0.20682532300066828,0.39694751475018286,0.47,0.25673774,0.07017246,0.22874293
0.363747509564046,0.5495547098251752,0.58,0.9008993929109875,0.5134266927328118,0.21,0.19695447407451647,0.39861997399156307,0.48,0.24923089,0.065827146,0.24090566
0.4003847879653015,0.5805422395695177,0.56,0.8714799135778444,0.5027093645445779,0.35,0.19997778001205263,0.3885908774411029,0.48,0.26565325,0.081269704,0.21447788
0.42340327178592574,0.5870944987104443,0.55,0.8218517880507838,0.481091431240389,0.8999999999999999,0.20036575398542805,0.37743488387130436,0.48,0.25693542,0.07480955,0.21221527
0.4287305873551872,0.5664875355873455,0.31,0.7938291365863861,0.4596651275411948,0.19,0.1961445138731307,0.39255157468616353,0.47,0.24129315,0.08671716,0.23679622
0.41636802109268134,0.5463772841355454,0.56,0.787443749293145,0.4600499363762517,0.31,0.18739403056568477,0.384778580439714,0.48,0.2401397,0.097589925,0.2311322
0.3864856986938727,0.520835923040837,0.55,0.8027024787414678,0.4673744007417231,0.47000000000000003,0.17392575772940083,0.3749036113821813,0.49,0.24038845,0.101148635,0.23348835
0.37150641278870533,0.5250412046876185,0.9,0.8225371486167764,0.4957540388559104,0.8999999999999999,0.16168377248953658,0.3349320903514894,0.49,0.24127655,0.07881906,0.20562196
0.376806426826812,0.5421149206094191,0.9,0.8184374292229475,0.47032560931030953,0.8999999999999999,0.15158089659790513,0.334384222727936,0.9,0.25245228,0.07080269,0.2312693
