Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,South Korea,South Korea,KR,363.97,422.78,37.46,1.95,new.kpx.or.kr,false,
2023-01-01 01:00:00,South Korea,South Korea,KR,353.75,409.93,40.33,3.64,new.kpx.or.kr,false,
2023-01-01 02:00:00,South Korea,South Korea,KR,338.82,393.4,43.16,5.5,new.kpx.or.kr,false,
2023-01-01 03:00:00,South Korea,South Korea,KR,332.77,387.08,44.14,6.41,new.kpx.or.kr,false,
2023-01-01 04:00:00,South Korea,South Korea,KR,330.28,384.39,44.54,6.85,new.kpx.or.kr,false,
2023-01-01 05:00:00,South Korea,South Korea,KR,340.92,395.45,43.15,6.26,new.kpx.or.kr,false,
2023-01-01 06:00:00,South Korea,South Korea,KR,358.64,414.07,40.65,4.75,new.kpx.or.kr,false,
2023-01-01 07:00:00,South Korea,South Korea,KR,381.61,438.48,37.43,3.34,new.kpx.or.kr,false,
2023-01-01 08:00:00,South Korea,South Korea,KR,399.09,458.19,34.38,2.47,new.kpx.or.kr,false,
2023-01-01 09:00:00,South Korea,South Korea,KR,404.1,464.57,33.01,2.16,new.kpx.or.kr,false,
2023-01-01 10:00:00,South Korea,South Korea,KR,401.48,462.86,32.44,1.42,new.kpx.or.kr,false,
2023-01-01 11:00:00,South Korea,South Korea,KR,405.28,466.48,32.12,0.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 12:00:00,South Korea,South Korea,KR,408.99,470.0,31.8,0.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 13:00:00,South Korea,South Korea,KR,412.11,472.96,31.54,0.19,Electricity Maps Estimation; new.kpx.or.kr,false,
2023-01-01 14:00:00,South Korea,South Korea,KR,412.75,471.75,33.15,1.92,new.kpx.or.kr,false,
2023-01-01 15:00:00,South Korea,South Korea,KR,409.06,468.04,33.03,0.55,new.kpx.or.kr,false,
2023-01-01 16:00:00,South Korea,South Korea,KR,407.35,466.24,33.08,0.05,new.kpx.or.kr,false,
2023-01-01 17:00:00,South Korea,South Korea,KR,410.53,468.66,33.24,0.05,new.kpx.or.kr,false,
2023-01-01 18:00:00,South Korea,South Korea,KR,408.04,466.17,33.48,0.05,new.kpx.or.kr,false,
2023-01-01 19:00:00,South Korea,South Korea,KR,410.49,468.9,33.08,0.05,new.kpx.or.kr,false,
2023-01-01 20:00:00,South Korea,South Korea,KR,415.16,474.7,31.99,0.05,new.kpx.or.kr,false,
2023-01-01 21:00:00,South Korea,South Korea,KR,418.74,480.88,30.11,0.06,new.kpx.or.kr,false,
2023-01-01 22:00:00,South Korea,South Korea,KR,422.98,487.97,28.13,0.41,new.kpx.or.kr,false,
2023-01-01 23:00:00,South Korea,South Korea,KR,419.84,488.31,26.68,1.91,new.kpx.or.kr,false,
2023-01-02 00:00:00,South Korea,South Korea,KR,412.38,481.19,27.43,3.04,new.kpx.or.kr,false,
2023-01-02 01:00:00,South Korea,South Korea,KR,397.36,465.16,29.78,4.72,new.kpx.or.kr,false,
2023-01-02 02:00:00,South Korea,South Korea,KR,388.96,456.02,30.95,5.0,new.kpx.or.kr,false,
