Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-01-01 00:00:00,South Africa,South Africa,ZA,629.25,680.47,25.48,21.13,eskom.co.za,false,
2024-01-01 01:00:00,South Africa,South Africa,ZA,630.13,680.62,25.49,21.05,eskom.co.za,false,
2024-01-01 02:00:00,South Africa,South Africa,ZA,627.54,680.43,23.19,18.44,eskom.co.za,false,
2024-01-01 03:00:00,South Africa,South Africa,ZA,623.54,676.67,24.08,19.38,eskom.co.za,false,
2024-01-01 04:00:00,South Africa,South Africa,ZA,612.84,667.21,25.87,21.34,eskom.co.za,false,
2024-01-01 05:00:00,South Africa,South Africa,ZA,592.87,644.31,28.99,24.62,eskom.co.za,false,
2024-01-01 06:00:00,South Africa,South Africa,ZA,573.2,625.62,30.04,25.76,eskom.co.za,false,
2024-01-01 07:00:00,South Africa,South Africa,ZA,568.03,621.08,29.66,25.39,eskom.co.za,false,
2024-01-01 08:00:00,South Africa,South Africa,ZA,564.97,619.38,27.67,23.35,eskom.co.za,false,
2024-01-01 09:00:00,South Africa,South Africa,ZA,566.12,618.79,25.6,21.06,eskom.co.za,false,
2024-01-01 10:00:00,South Africa,South Africa,ZA,573.02,624.97,24.6,19.94,eskom.co.za,false,
2024-01-01 11:00:00,South Africa,South Africa,ZA,575.02,626.96,24.34,19.62,eskom.co.za,false,
2024-01-01 12:00:00,South Africa,South Africa,ZA,571.87,623.6,24.75,19.91,eskom.co.za,false,
2024-01-01 13:00:00,South Africa,South Africa,ZA,570.54,622.09,24.93,20.02,eskom.co.za,false,
2024-01-01 14:00:00,South Africa,South Africa,ZA,568.54,619.81,25.19,20.32,eskom.co.za,false,
2024-01-01 15:00:00,South Africa,South Africa,ZA,577.39,631.13,23.44,18.66,eskom.co.za,false,
2024-01-01 16:00:00,South Africa,South Africa,ZA,591.49,648.33,20.85,16.12,eskom.co.za,false,
2024-01-01 17:00:00,South Africa,South Africa,ZA,605.24,662.17,19.05,14.27,eskom.co.za,false,
2024-01-01 18:00:00,South Africa,South Africa,ZA,605.19,661.87,19.1,14.36,eskom.co.za,false,
2024-01-01 19:00:00,South Africa,South Africa,ZA,610.94,667.1,18.52,13.76,eskom.co.za,false,
2024-01-01 20:00:00,South Africa,South Africa,ZA,626.46,678.71,19.33,14.5,eskom.co.za,false,
2024-01-01 21:00:00,South Africa,South Africa,ZA,630.22,678.81,23.48,18.84,eskom.co.za,false,
2024-01-01 22:00:00,South Africa,South Africa,ZA,639.02,686.71,24.05,19.47,eskom.co.za,false,
2024-01-01 23:00:00,South Africa,South Africa,ZA,642.37,690.2,23.75,19.1,eskom.co.za,false,
