Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-01-01 00:00:00,Australia,Victoria,AU-VIC,312.68,363.41,58.85,58.85,opennem.org.au,false,
2024-01-01 01:00:00,Australia,Victoria,AU-VIC,302.13,352.62,60.27,60.27,opennem.org.au,false,
2024-01-01 02:00:00,Australia,Victoria,AU-VIC,297.63,348.13,60.82,60.82,opennem.org.au,false,
2024-01-01 03:00:00,Australia,Victoria,AU-VIC,296.53,346.73,60.97,60.97,opennem.org.au,false,
2024-01-01 04:00:00,Australia,Victoria,AU-VIC,280.27,328.4,63.12,63.12,opennem.org.au,false,
2024-01-01 05:00:00,Australia,Victoria,AU-VIC,294.32,341.46,61.27,61.27,opennem.org.au,false,
2024-01-01 06:00:00,Australia,Victoria,AU-VIC,316.55,361.49,58.37,58.37,opennem.org.au,false,
2024-01-01 07:00:00,Australia,Victoria,AU-VIC,382.85,427.93,49.66,49.66,opennem.org.au,false,
2024-01-01 08:00:00,Australia,Victoria,AU-VIC,445.7,490.14,41.41,41.41,opennem.org.au,false,
2024-01-01 09:00:00,Australia,Victoria,AU-VIC,472.67,516.05,37.81,37.81,opennem.org.au,false,
2024-01-01 10:00:00,Australia,Victoria,AU-VIC,490.29,533.95,35.5,35.5,opennem.org.au,false,
2024-01-01 11:00:00,Australia,Victoria,AU-VIC,512.96,557.69,32.55,32.55,opennem.org.au,false,
2024-01-01 12:00:00,Australia,Victoria,AU-VIC,537.24,583.32,29.31,29.31,opennem.org.au,false,
2024-01-01 13:00:00,Australia,Victoria,AU-VIC,566.67,614.46,25.48,25.48,opennem.org.au,false,
2024-01-01 14:00:00,Australia,Victoria,AU-VIC,579.24,627.72,23.88,23.88,opennem.org.au,false,
2024-01-01 15:00:00,Australia,Victoria,AU-VIC,588.91,638.19,22.51,22.51,opennem.org.au,false,
2024-01-01 16:00:00,Australia,Victoria,AU-VIC,591.54,640.97,22.17,22.17,opennem.org.au,false,
2024-01-01 17:00:00,Australia,Victoria,AU-VIC,585.83,634.91,22.92,22.92,opennem.org.au,false,
2024-01-01 18:00:00,Australia,Victoria,AU-VIC,586.55,635.47,22.96,22.96,opennem.org.au,false,
2024-01-01 19:00:00,Australia,Victoria,AU-VIC,576.69,625.26,24.19,24.19,opennem.org.au,false,
2024-01-01 20:00:00,Australia,Victoria,AU-VIC,536.81,584.6,29.4,29.4,opennem.org.au,false,
2024-01-01 21:00:00,Australia,Victoria,AU-VIC,481.62,530.07,36.59,36.59,opennem.org.au,false,
2024-01-01 22:00:00,Australia,Victoria,AU-VIC,400.13,448.47,47.28,47.28,opennem.org.au,false,
2024-01-01 23:00:00,Australia,Victoria,AU-VIC,330.78,379.08,56.43,56.43,opennem.org.au,false,
2024-01-02 00:00:00,Australia,Victoria,AU-VIC,284.9,331.13,62.45,62.45,opennem.org.au,false,
2024-01-02 01:00:00,Australia,Victoria,AU-VIC,272.03,318.31,64.13,64.13,opennem.org.au,false,
2024-01-02 02:00:00,Australia,Victoria,AU-VIC,244.79,287.62,67.7,67.7,opennem.org.au,false,
2024-01-02 03:00:00,Australia,Victoria,AU-VIC,278.08,319.62,63.34,63.34,opennem.org.au,false,
