Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-01-01 00:00:00,USA,PJM Interconnection,US-MIDA-PJM,316.4,384.56,42.99,9.08,pjm.com,false,
2024-01-01 01:00:00,USA,PJM Interconnection,US-MIDA-PJM,316.23,384.28,43.03,8.53,pjm.com,false,
2024-01-01 02:00:00,USA,PJM Interconnection,US-MIDA-PJM,318.68,387.08,42.51,7.07,pjm.com,false,
2024-01-01 03:00:00,USA,PJM Interconnection,US-MIDA-PJM,315.08,383.06,42.96,6.68,pjm.com,false,
2024-01-01 04:00:00,USA,PJM Interconnection,US-MIDA-PJM,315.58,383.85,42.73,6.25,pjm.com,false,
2024-01-01 05:00:00,USA,PJM Interconnection,US-MIDA-PJM,314.21,382.06,43.09,5.98,pjm.com,false,
2024-01-01 06:00:00,USA,PJM Interconnection,US-MIDA-PJM,314.96,382.92,42.97,5.69,pjm.com,false,
2024-01-01 07:00:00,USA,PJM Interconnection,US-MIDA-PJM,309.94,377.31,43.68,5.67,pjm.com,false,
2024-01-01 08:00:00,USA,PJM Interconnection,US-MIDA-PJM,308.52,376.12,43.58,5.6,pjm.com,false,
2024-01-01 09:00:00,USA,PJM Interconnection,US-MIDA-PJM,306.28,373.66,43.86,5.52,pjm.com,false,
2024-01-01 10:00:00,USA,PJM Interconnection,US-MIDA-PJM,308.48,376.25,43.48,5.4,pjm.com,false,
2024-01-01 11:00:00,USA,PJM Interconnection,US-MIDA-PJM,309.11,376.89,43.47,5.54,pjm.com,false,
2024-01-01 12:00:00,USA,PJM Interconnection,US-MIDA-PJM,311.16,379.19,43.2,5.67,pjm.com,false,
2024-01-01 13:00:00,USA,PJM Interconnection,US-MIDA-PJM,314.73,383.5,42.5,5.41,pjm.com,false,
2024-01-01 14:00:00,USA,PJM Interconnection,US-MIDA-PJM,315.22,384.21,42.37,5.71,pjm.com,false,
2024-01-01 15:00:00,USA,PJM Interconnection,US-MIDA-PJM,320.14,389.51,41.86,5.65,pjm.com,false,
2024-01-01 16:00:00,USA,PJM Interconnection,US-MIDA-PJM,322.27,391.71,41.75,5.86,pjm.com,false,
2024-01-01 17:00:00,USA,PJM Interconnection,US-MIDA-PJM,325.55,395.3,41.33,5.53,pjm.com,false,
2024-01-01 18:00:00,USA,PJM Interconnection,US-MIDA-PJM,330.99,401.53,40.43,5.15,pjm.com,false,
2024-01-01 19:00:00,USA,PJM Interconnection,US-MIDA-PJM,331.11,401.89,40.21,5.08,pjm.com,false,
2024-01-01 20:00:00,USA,PJM Interconnection,US-MIDA-PJM,331.32,402.23,40.11,5.36,pjm.com,false,
2024-01-01 21:00:00,USA,PJM Interconnection,US-MIDA-PJM,334.67,406.3,39.41,5.59,pjm.com,false,
2024-01-01 22:00:00,USA,PJM Interconnection,US-MIDA-PJM,337.03,409.3,38.9,6.43,pjm.com,false,
2024-01-01 23:00:00,USA,PJM Interconnection,US-MIDA-PJM,334.38,406.52,39.18,6.91,pjm.com,false,
2024-01-02 00:00:00,USA,PJM Interconnection,US-MIDA-PJM,335.83,408.24,38.83,6.27,pjm.com,false,
