Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,India,Western India,IN-WE,717.28,775.35,5.4,2.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 01:00:00,India,Western India,IN-WE,717.91,776.03,5.31,2.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 02:00:00,India,Western India,IN-WE,716.95,775.06,5.44,2.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 03:00:00,India,Western India,IN-WE,716.91,775.11,5.45,2.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 04:00:00,India,Western India,IN-WE,718.89,777.23,5.19,2.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 05:00:00,India,Western India,IN-WE,719.76,778.16,5.07,2.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 06:00:00,India,Western India,IN-WE,714.63,772.92,5.74,3.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 07:00:00,India,Western India,IN-WE,712.23,770.41,6.06,3.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 08:00:00,India,Western India,IN-WE,711.32,769.45,6.18,3.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 09:00:00,India,Western India,IN-WE,705.95,763.89,6.89,4.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 10:00:00,India,Western India,IN-WE,700.3,758.06,7.63,4.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 11:00:00,India,Western India,IN-WE,698.54,756.18,7.86,5.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 12:00:00,India,Western India,IN-WE,708.79,766.7,6.49,3.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 13:00:00,India,Western India,IN-WE,710.85,768.85,6.18,3.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 14:00:00,India,Western India,IN-WE,710.31,768.37,6.22,3.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 15:00:00,India,Western India,IN-WE,708.27,766.22,6.49,3.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 16:00:00,India,Western India,IN-WE,708.96,766.9,6.41,3.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 17:00:00,India,Western India,IN-WE,709.79,767.74,6.31,3.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 18:00:00,India,Western India,IN-WE,709.42,767.22,6.33,2.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 19:00:00,India,Western India,IN-WE,710.15,767.95,6.25,2.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 20:00:00,India,Western India,IN-WE,709.88,767.66,6.28,2.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 21:00:00,India,Western India,IN-WE,709.92,767.71,6.28,2.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 22:00:00,India,Western India,IN-WE,710.0,767.79,6.27,2.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-01 23:00:00,India,Western India,IN-WE,709.86,767.64,6.28,2.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 00:00:00,India,Western India,IN-WE,711.5,769.39,6.07,2.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 01:00:00,India,Western India,IN-WE,713.07,771.06,5.86,2.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 02:00:00,India,Western India,IN-WE,712.93,770.97,5.88,2.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 03:00:00,India,Western India,IN-WE,712.97,771.1,5.87,3.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 04:00:00,India,Western India,IN-WE,713.92,772.13,5.75,3.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 05:00:00,India,Western India,IN-WE,715.02,773.29,5.6,3.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 06:00:00,India,Western India,IN-WE,705.88,764.02,6.79,4.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 07:00:00,India,Western India,IN-WE,703.37,761.46,7.11,4.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 08:00:00,India,Western India,IN-WE,703.05,761.12,7.16,4.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 09:00:00,India,Western India,IN-WE,703.16,761.21,7.14,4.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 10:00:00,India,Western India,IN-WE,700.06,757.91,7.56,5.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 11:00:00,India,Western India,IN-WE,696.95,754.65,7.97,5.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 12:00:00,India,Western India,IN-WE,704.7,762.57,6.93,4.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 13:00:00,India,Western India,IN-WE,708.22,766.24,6.44,3.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 14:00:00,India,Western India,IN-WE,706.93,764.94,6.59,4.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 15:00:00,India,Western India,IN-WE,706.18,764.13,6.69,4.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 16:00:00,India,Western India,IN-WE,705.87,763.75,6.74,3.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 17:00:00,India,Western India,IN-WE,706.44,764.33,6.67,3.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 18:00:00,India,Western India,IN-WE,705.42,763.26,6.73,3.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 19:00:00,India,Western India,IN-WE,706.86,764.75,6.55,3.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 20:00:00,India,Western India,IN-WE,706.44,764.3,6.6,3.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 21:00:00,India,Western India,IN-WE,706.34,764.19,6.62,3.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 22:00:00,India,Western India,IN-WE,706.38,764.23,6.61,3.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-02 23:00:00,India,Western India,IN-WE,706.65,764.52,6.58,3.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 00:00:00,India,Western India,IN-WE,709.0,767.02,6.27,3.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 01:00:00,India,Western India,IN-WE,711.07,769.23,5.99,3.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 02:00:00,India,Western India,IN-WE,710.02,768.16,6.13,3.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 03:00:00,India,Western India,IN-WE,710.37,768.62,6.08,3.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 04:00:00,India,Western India,IN-WE,711.29,769.62,5.96,3.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 05:00:00,India,Western India,IN-WE,711.35,769.69,5.95,3.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 06:00:00,India,Western India,IN-WE,699.39,757.44,7.52,5.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 07:00:00,India,Western India,IN-WE,698.66,756.64,7.63,5.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2023-01-03 08:00:00,India,Western India,IN-WE,696.63,754.55,7.89,5.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
