Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,USA,PJM Interconnection,US-MIDA-PJM,299.81,365.01,45.84,7.43,pjm.com,false,
2023-01-01 01:00:00,USA,PJM Interconnection,US-MIDA-PJM,290.74,353.97,47.75,8.52,pjm.com,false,
2023-01-01 02:00:00,USA,PJM Interconnection,US-MIDA-PJM,286.12,348.18,48.88,8.62,pjm.com,false,
2023-01-01 03:00:00,USA,PJM Interconnection,US-MIDA-PJM,286.82,348.45,49.09,7.78,pjm.com,false,
2023-01-01 04:00:00,USA,PJM Interconnection,US-MIDA-PJM,282.36,342.15,50.68,8.45,pjm.com,false,
2023-01-01 05:00:00,USA,PJM Interconnection,US-MIDA-PJM,277.07,335.06,52.26,9.12,pjm.com,false,
2023-01-01 06:00:00,USA,PJM Interconnection,US-MIDA-PJM,270.71,327.48,53.48,9.73,pjm.com,false,
2023-01-01 07:00:00,USA,PJM Interconnection,US-MIDA-PJM,271.26,327.54,53.85,9.08,pjm.com,false,
2023-01-01 08:00:00,USA,PJM Interconnection,US-MIDA-PJM,275.59,332.83,52.89,7.92,pjm.com,false,
2023-01-01 09:00:00,USA,PJM Interconnection,US-MIDA-PJM,276.47,333.92,52.71,7.35,pjm.com,false,
2023-01-01 10:00:00,USA,PJM Interconnection,US-MIDA-PJM,272.66,329.54,53.34,7.51,pjm.com,false,
2023-01-01 11:00:00,USA,PJM Interconnection,US-MIDA-PJM,274.44,331.75,52.94,7.28,pjm.com,false,
2023-01-01 12:00:00,USA,PJM Interconnection,US-MIDA-PJM,277.6,336.28,51.84,7.02,pjm.com,false,
2023-01-01 13:00:00,USA,PJM Interconnection,US-MIDA-PJM,280.87,340.73,50.87,6.79,pjm.com,false,
2023-01-01 14:00:00,USA,PJM Interconnection,US-MIDA-PJM,280.15,339.88,51.09,7.07,pjm.com,false,
2023-01-01 15:00:00,USA,PJM Interconnection,US-MIDA-PJM,283.36,344.2,50.13,6.49,pjm.com,false,
2023-01-01 16:00:00,USA,PJM Interconnection,US-MIDA-PJM,284.98,346.65,49.45,6.21,pjm.com,false,
2023-01-01 17:00:00,USA,PJM Interconnection,US-MIDA-PJM,285.84,348.08,48.98,6.1,pjm.com,false,
2023-01-01 18:00:00,USA,PJM Interconnection,US-MIDA-PJM,286.62,349.22,48.63,5.88,pjm.com,false,
2023-01-01 19:00:00,USA,PJM Interconnection,US-MIDA-PJM,287.73,350.52,48.44,5.76,pjm.com,false,
2023-01-01 20:00:00,USA,PJM Interconnection,US-MIDA-PJM,290.15,353.8,47.62,5.11,pjm.com,false,
2023-01-01 21:00:00,USA,PJM Interconnection,US-MIDA-PJM,295.27,360.99,45.8,4.55,pjm.com,false,
2023-01-01 22:00:00,USA,PJM Interconnection,US-MIDA-PJM,291.86,358.05,45.76,6.43,pjm.com,false,
2023-01-01 23:00:00,USA,PJM Interconnection,US-MIDA-PJM,295.97,363.23,44.7,6.07,pjm.com,false,
2023-01-02 00:00:00,USA,PJM Interconnection,US-MIDA-PJM,295.19,362.28,44.84,5.94,pjm.com,false,
2023-01-02 01:00:00,USA,PJM Interconnection,US-MIDA-PJM,299.02,366.77,44.05,4.84,pjm.com,false,
2023-01-02 02:00:00,USA,PJM Interconnection,US-MIDA-PJM,298.29,365.14,44.7,4.35,pjm.com,false,
2023-01-02 03:00:00,USA,PJM Interconnection,US-MIDA-PJM,299.58,366.18,44.75,3.58,pjm.com,false,
2023-01-02 04:00:00,USA,PJM Interconnection,US-MIDA-PJM,298.24,363.51,45.79,3.26,pjm.com,false,
2023-01-02 05:00:00,USA,PJM Interconnection,US-MIDA-PJM,295.78,359.61,47.02,3.13,pjm.com,false,
2023-01-02 06:00:00,USA,PJM Interconnection,US-MIDA-PJM,293.9,357.19,47.53,3.05,pjm.com,false,
2023-01-02 07:00:00,USA,PJM Interconnection,US-MIDA-PJM,288.61,351.06,48.46,3.47,pjm.com,false,
2023-01-02 08:00:00,USA,PJM Interconnection,US-MIDA-PJM,289.58,352.1,48.33,3.36,pjm.com,false,
2023-01-02 09:00:00,USA,PJM Interconnection,US-MIDA-PJM,291.13,354.09,47.94,3.55,pjm.com,false,
2023-01-02 10:00:00,USA,PJM Interconnection,US-MIDA-PJM,293.28,357.48,46.94,3.6,pjm.com,false,
2023-01-02 11:00:00,USA,PJM Interconnection,US-MIDA-PJM,296.91,363.04,45.32,3.62,pjm.com,false,
2023-01-02 12:00:00,USA,PJM Interconnection,US-MIDA-PJM,298.81,365.85,44.56,3.94,pjm.com,false,
2023-01-02 13:00:00,USA,PJM Interconnection,US-MIDA-PJM,302.13,369.25,44.38,4.12,pjm.com,false,
2023-01-02 14:00:00,USA,PJM Interconnection,US-MIDA-PJM,295.17,361.01,45.8,5.53,pjm.com,false,
2023-01-02 15:00:00,USA,PJM Interconnection,US-MIDA-PJM,298.15,365.37,44.62,5.32,pjm.com,false,
2023-01-02 16:00:00,USA,PJM Interconnection,US-MIDA-PJM,297.26,364.4,44.72,5.18,pjm.com,false,
2023-01-02 17:00:00,USA,PJM Interconnection,US-MIDA-PJM,300.99,368.46,44.25,4.66,pjm.com,false,
