Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Germany,Germany,DE,449.07,526.77,50.01,29.43,entsoe.eu,false,
2021-01-01 01:00:00,Germany,Germany,DE,455.08,533.4,49.59,28.78,entsoe.eu,false,
2021-01-01 02:00:00,Germany,Germany,DE,465.02,543.89,48.69,27.57,entsoe.eu,false,
2021-01-01 03:00:00,Germany,Germany,DE,465.47,544.26,48.72,26.9,entsoe.eu,false,
2021-01-01 04:00:00,Germany,Germany,DE,475.59,555.4,47.69,26.39,entsoe.eu,false,
2021-01-01 05:00:00,Germany,Germany,DE,482.84,562.86,47.02,25.93,entsoe.eu,false,
2021-01-01 06:00:00,Germany,Germany,DE,478.33,558.57,47.21,25.83,entsoe.eu,false,
2021-01-01 07:00:00,Germany,Germany,DE,476.52,556.68,47.01,25.93,entsoe.eu,false,
2021-01-01 08:00:00,Germany,Germany,DE,461.67,541.15,48.04,27.63,entsoe.eu,false,
2021-01-01 09:00:00,Germany,Germany,DE,439.51,517.96,49.84,30.09,entsoe.eu,false,
2021-01-01 10:00:00,Germany,Germany,DE,425.82,503.78,50.65,31.43,entsoe.eu,false,
2021-01-01 11:00:00,Germany,Germany,DE,419.7,497.34,51.06,32.11,entsoe.eu,false,
2021-01-01 12:00:00,Germany,Germany,DE,424.1,502.62,50.45,31.26,entsoe.eu,false,
2021-01-01 13:00:00,Germany,Germany,DE,436.44,516.76,48.81,29.1,entsoe.eu,false,
2021-01-01 14:00:00,Germany,Germany,DE,452.67,534.21,46.66,26.02,entsoe.eu,false,
2021-01-01 15:00:00,Germany,Germany,DE,455.13,534.93,46.82,26.23,entsoe.eu,false,
2021-01-01 16:00:00,Germany,Germany,DE,456.22,531.42,48.67,30.02,entsoe.eu,false,
2021-01-01 17:00:00,Germany,Germany,DE,453.91,527.86,49.32,31.52,entsoe.eu,false,
2021-01-01 18:00:00,Germany,Germany,DE,452.57,526.21,49.64,32.13,entsoe.eu,false,
2021-01-01 19:00:00,Germany,Germany,DE,448.15,526.05,48.12,29.85,entsoe.eu,false,
2021-01-01 20:00:00,Germany,Germany,DE,440.13,518.53,48.44,29.9,entsoe.eu,false,
2021-01-01 21:00:00,Germany,Germany,DE,432.02,509.59,49.59,31.1,entsoe.eu,false,
2021-01-01 22:00:00,Germany,Germany,DE,430.07,508.3,49.83,30.39,entsoe.eu,false,
2021-01-01 23:00:00,Germany,Germany,DE,435.73,512.64,50.46,30.22,entsoe.eu,false,
2021-01-02 00:00:00,Germany,Germany,DE,435.84,512.29,50.8,30.14,entsoe.eu,false,
2021-01-02 01:00:00,Germany,Germany,DE,431.72,508.27,51.38,30.38,entsoe.eu,false,
2021-01-02 02:00:00,Germany,Germany,DE,431.4,508.23,51.43,30.23,entsoe.eu,false,
2021-01-02 03:00:00,Germany,Germany,DE,438.93,516.1,50.7,29.52,entsoe.eu,false,
2021-01-02 04:00:00,Germany,Germany,DE,450.4,528.06,49.5,28.41,entsoe.eu,false,
2021-01-02 05:00:00,Germany,Germany,DE,461.33,539.41,48.28,27.55,entsoe.eu,false,
2021-01-02 06:00:00,Germany,Germany,DE,474.6,553.22,46.61,26.35,entsoe.eu,false,
2021-01-02 07:00:00,Germany,Germany,DE,486.0,566.37,44.47,24.92,entsoe.eu,false,
2021-01-02 08:00:00,Germany,Germany,DE,486.53,566.04,44.28,25.6,entsoe.eu,false,
2021-01-02 09:00:00,Germany,Germany,DE,486.76,564.78,45.07,27.3,entsoe.eu,false,
2021-01-02 10:00:00,Germany,Germany,DE,483.81,561.79,45.38,28.02,entsoe.eu,false,
2021-01-02 11:00:00,Germany,Germany,DE,479.77,558.6,45.3,27.66,entsoe.eu,false,
2021-01-02 12:00:00,Germany,Germany,DE,488.4,568.51,44.06,26.19,entsoe.eu,false,
2021-01-02 13:00:00,Germany,Germany,DE,499.54,579.56,43.34,25.3,entsoe.eu,false,
2021-01-02 14:00:00,Germany,Germany,DE,507.61,590.27,41.32,22.63,entsoe.eu,false,
2021-01-02 15:00:00,Germany,Germany,DE,510.03,590.49,41.83,23.35,entsoe.eu,false,
2021-01-02 16:00:00,Germany,Germany,DE,504.89,577.9,45.77,29.04,entsoe.eu,false,
2021-01-02 17:00:00,Germany,Germany,DE,493.31,565.25,46.98,30.51,entsoe.eu,false,
2021-01-02 18:00:00,Germany,Germany,DE,486.4,559.76,46.75,30.13,entsoe.eu,false,
2021-01-02 19:00:00,Germany,Germany,DE,482.07,557.46,46.33,29.31,entsoe.eu,false,
2021-01-02 20:00:00,Germany,Germany,DE,472.98,550.34,46.02,28.5,entsoe.eu,false,
2021-01-02 21:00:00,Germany,Germany,DE,457.28,533.78,47.6,29.82,entsoe.eu,false,
2021-01-02 22:00:00,Germany,Germany,DE,433.64,507.17,50.95,32.82,entsoe.eu,false,
2021-01-02 23:00:00,Germany,Germany,DE,406.05,476.66,54.86,36.3,entsoe.eu,false,
2021-01-03 00:00:00,Germany,Germany,DE,387.77,457.21,57.11,38.81,entsoe.eu,false,
2021-01-03 01:00:00,Germany,Germany,DE,363.68,431.73,59.52,41.63,entsoe.eu,false,
2021-01-03 02:00:00,Germany,Germany,DE,343.22,409.44,61.52,43.54,entsoe.eu,false,
2021-01-03 03:00:00,Germany,Germany,DE,320.08,384.89,63.69,45.83,entsoe.eu,false,
2021-01-03 04:00:00,Germany,Germany,DE,303.13,366.01,65.42,48.09,entsoe.eu,false,
2021-01-03 05:00:00,Germany,Germany,DE,295.98,357.36,66.25,49.49,entsoe.eu,false,
2021-01-03 06:00:00,Germany,Germany,DE,299.27,360.42,66.05,49.83,entsoe.eu,false,
2021-01-03 07:00:00,Germany,Germany,DE,314.71,376.11,64.77,49.44,entsoe.eu,false,
2021-01-03 08:00:00,Germany,Germany,DE,323.59,384.59,63.97,49.2,entsoe.eu,false,
2021-01-03 09:00:00,Germany,Germany,DE,323.33,384.13,64.16,50.05,entsoe.eu,false,
2021-01-03 10:00:00,Germany,Germany,DE,328.01,387.9,64.12,50.56,entsoe.eu,false,
2021-01-03 11:00:00,Germany,Germany,DE,330.28,388.93,64.45,51.11,entsoe.eu,false,
2021-01-03 12:00:00,Germany,Germany,DE,326.62,387.03,64.02,50.31,entsoe.eu,false,
2021-01-03 13:00:00,Germany,Germany,DE,322.12,380.97,65.21,51.67,entsoe.eu,false,
2021-01-03 14:00:00,Germany,Germany,DE,327.54,388.15,63.94,49.93,entsoe.eu,false,
2021-01-03 15:00:00,Germany,Germany,DE,329.79,388.73,64.58,51.19,entsoe.eu,false,
2021-01-03 16:00:00,Germany,Germany,DE,342.65,398.67,64.93,52.07,entsoe.eu,false,
2021-01-03 17:00:00,Germany,Germany,DE,347.16,402.43,64.93,52.2,entsoe.eu,false,
2021-01-03 18:00:00,Germany,Germany,DE,350.87,409.18,63.39,50.19,entsoe.eu,false,
2021-01-03 19:00:00,Germany,Germany,DE,341.14,401.86,62.92,49.22,entsoe.eu,false,
2021-01-03 20:00:00,Germany,Germany,DE,341.42,404.29,62.27,47.84,entsoe.eu,false,
2021-01-03 21:00:00,Germany,Germany,DE,343.63,406.58,62.05,47.03,entsoe.eu,false,
2021-01-03 22:00:00,Germany,Germany,DE,339.93,403.49,62.25,46.9,entsoe.eu,false,
2021-01-03 23:00:00,Germany,Germany,DE,342.49,406.6,62.02,46.42,entsoe.eu,false,
2021-01-04 00:00:00,Germany,Germany,DE,356.75,421.66,60.73,45.67,entsoe.eu,false,
2021-01-04 01:00:00,Germany,Germany,DE,366.35,431.83,59.86,45.06,entsoe.eu,false,
2021-01-04 02:00:00,Germany,Germany,DE,369.36,435.28,59.35,44.54,entsoe.eu,false,
2021-01-04 03:00:00,Germany,Germany,DE,371.79,438.02,58.96,44.13,entsoe.eu,false,
2021-01-04 04:00:00,Germany,Germany,DE,377.59,444.66,57.6,42.76,entsoe.eu,false,
2021-01-04 05:00:00,Germany,Germany,DE,416.32,485.13,53.27,39.89,entsoe.eu,false,
2021-01-04 06:00:00,Germany,Germany,DE,438.5,508.16,50.69,38.29,entsoe.eu,false,
2021-01-04 07:00:00,Germany,Germany,DE,441.38,509.46,51.03,39.21,entsoe.eu,false,
2021-01-04 08:00:00,Germany,Germany,DE,445.22,512.87,51.02,39.56,entsoe.eu,false,
2021-01-04 09:00:00,Germany,Germany,DE,446.54,513.13,51.32,40.23,entsoe.eu,false,
2021-01-04 10:00:00,Germany,Germany,DE,447.24,516.35,49.96,38.74,entsoe.eu,false,
2021-01-04 11:00:00,Germany,Germany,DE,439.17,504.06,52.65,41.87,entsoe.eu,false,
2021-01-04 12:00:00,Germany,Germany,DE,443.45,511.75,50.63,39.46,entsoe.eu,false,
2021-01-04 13:00:00,Germany,Germany,DE,442.02,510.53,50.39,39.25,entsoe.eu,false,
2021-01-04 14:00:00,Germany,Germany,DE,448.26,519.62,48.27,36.57,entsoe.eu,false,
2021-01-04 15:00:00,Germany,Germany,DE,453.07,522.47,48.88,37.52,entsoe.eu,false,
2021-01-04 16:00:00,Germany,Germany,DE,460.26,527.84,49.39,38.33,entsoe.eu,false,
