Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,Canada,Ontario,CA-ON,30.05,50.72,91.88,35.88,ieso.ca,false,
2023-01-01 01:00:00,Canada,Ontario,CA-ON,30.03,50.66,91.88,35.65,ieso.ca,false,
2023-01-01 02:00:00,Canada,Ontario,CA-ON,34.58,56.61,90.65,34.55,ieso.ca,false,
2023-01-01 03:00:00,Canada,Ontario,CA-ON,36.22,58.36,90.21,32.05,ieso.ca,false,
2023-01-01 04:00:00,Canada,Ontario,CA-ON,20.63,37.69,94.42,32.64,ieso.ca,false,
2023-01-01 05:00:00,Canada,Ontario,CA-ON,12.27,26.57,96.68,32.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 06:00:00,Canada,Ontario,CA-ON,3.23,14.52,99.13,32.29,ieso.ca,false,
2023-01-01 07:00:00,Canada,Ontario,CA-ON,3.25,14.31,99.12,31.62,ieso.ca,false,
2023-01-01 08:00:00,Canada,Ontario,CA-ON,3.28,14.13,99.11,30.47,ieso.ca,false,
2023-01-01 09:00:00,Canada,Ontario,CA-ON,3.25,14.22,99.12,31.14,ieso.ca,false,
2023-01-01 10:00:00,Canada,Ontario,CA-ON,3.83,14.98,98.96,30.91,ieso.ca,false,
2023-01-01 11:00:00,Canada,Ontario,CA-ON,6.01,17.7,98.38,30.1,ieso.ca,false,
2023-01-01 12:00:00,Canada,Ontario,CA-ON,13.99,28.42,96.22,30.19,ieso.ca,false,
2023-01-01 13:00:00,Canada,Ontario,CA-ON,23.77,41.13,93.58,27.68,ieso.ca,false,
2023-01-01 14:00:00,Canada,Ontario,CA-ON,29.38,48.81,92.06,28.62,ieso.ca,false,
2023-01-01 15:00:00,Canada,Ontario,CA-ON,32.23,52.64,91.29,29.56,ieso.ca,false,
2023-01-01 16:00:00,Canada,Ontario,CA-ON,37.81,60.18,89.78,30.18,ieso.ca,false,
2023-01-01 17:00:00,Canada,Ontario,CA-ON,40.25,63.69,89.12,32.03,ieso.ca,false,
2023-01-01 18:00:00,Canada,Ontario,CA-ON,42.02,66.03,88.64,31.18,ieso.ca,false,
2023-01-01 19:00:00,Canada,Ontario,CA-ON,38.46,61.43,89.6,31.95,ieso.ca,false,
2023-01-01 20:00:00,Canada,Ontario,CA-ON,27.37,46.87,92.6,33.24,ieso.ca,false,
2023-01-01 21:00:00,Canada,Ontario,CA-ON,28.1,47.86,92.41,33.07,ieso.ca,false,
2023-01-01 22:00:00,Canada,Ontario,CA-ON,35.02,57.04,90.54,33.43,ieso.ca,false,
2023-01-01 23:00:00,Canada,Ontario,CA-ON,40.84,64.75,88.96,33.76,ieso.ca,false,
2023-01-02 00:00:00,Canada,Ontario,CA-ON,40.71,64.47,89.0,33.77,ieso.ca,false,
2023-01-02 01:00:00,Canada,Ontario,CA-ON,31.48,52.17,91.49,34.23,ieso.ca,false,
2023-01-02 02:00:00,Canada,Ontario,CA-ON,26.17,45.17,92.93,34.96,ieso.ca,false,
2023-01-02 03:00:00,Canada,Ontario,CA-ON,25.82,44.38,93.02,33.17,ieso.ca,false,
2023-01-02 04:00:00,Canada,Ontario,CA-ON,18.87,35.19,94.9,33.93,ieso.ca,false,
2023-01-02 05:00:00,Canada,Ontario,CA-ON,11.25,24.96,96.96,34.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 06:00:00,Canada,Ontario,CA-ON,3.14,14.06,99.15,34.22,ieso.ca,false,
2023-01-02 07:00:00,Canada,Ontario,CA-ON,3.21,13.83,99.13,32.89,ieso.ca,false,
2023-01-02 08:00:00,Canada,Ontario,CA-ON,3.19,14.0,99.14,32.63,ieso.ca,false,
2023-01-02 09:00:00,Canada,Ontario,CA-ON,7.48,19.78,97.98,32.41,ieso.ca,false,
2023-01-02 10:00:00,Canada,Ontario,CA-ON,20.59,36.62,94.44,27.94,ieso.ca,false,
