Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,Australia,New South Wales,AU-NSW,295.12,345.14,61.17,61.17,opennem.org.au,false,
2023-01-01 01:00:00,Australia,New South Wales,AU-NSW,284.92,334.8,62.51,62.51,opennem.org.au,false,
2023-01-01 02:00:00,Australia,New South Wales,AU-NSW,288.26,338.21,62.07,62.07,opennem.org.au,false,
2023-01-01 03:00:00,Australia,New South Wales,AU-NSW,288.61,338.48,62.03,62.03,opennem.org.au,false,
2023-01-01 04:00:00,Australia,New South Wales,AU-NSW,316.14,366.69,58.4,58.4,opennem.org.au,false,
2023-01-01 05:00:00,Australia,New South Wales,AU-NSW,348.58,399.73,54.14,54.14,opennem.org.au,false,
2023-01-01 06:00:00,Australia,New South Wales,AU-NSW,408.79,460.92,46.21,46.21,opennem.org.au,false,
2023-01-01 07:00:00,Australia,New South Wales,AU-NSW,455.17,506.39,40.11,40.11,opennem.org.au,false,
2023-01-01 08:00:00,Australia,New South Wales,AU-NSW,528.12,578.93,30.1,30.1,opennem.org.au,false,
2023-01-01 09:00:00,Australia,New South Wales,AU-NSW,581.84,631.69,23.28,23.28,opennem.org.au,false,
2023-01-01 10:00:00,Australia,New South Wales,AU-NSW,580.66,629.97,23.62,23.62,opennem.org.au,false,
2023-01-01 11:00:00,Australia,New South Wales,AU-NSW,511.61,557.67,32.7,32.7,opennem.org.au,false,
2023-01-01 12:00:00,Australia,New South Wales,AU-NSW,505.38,550.7,33.64,33.64,opennem.org.au,false,
2023-01-01 13:00:00,Australia,New South Wales,AU-NSW,518.16,564.21,31.91,31.91,opennem.org.au,false,
2023-01-01 14:00:00,Australia,New South Wales,AU-NSW,510.04,555.96,32.9,32.9,opennem.org.au,false,
2023-01-01 15:00:00,Australia,New South Wales,AU-NSW,521.67,568.14,31.36,31.36,opennem.org.au,false,
2023-01-01 16:00:00,Australia,New South Wales,AU-NSW,555.02,602.86,26.97,26.97,opennem.org.au,false,
2023-01-01 17:00:00,Australia,New South Wales,AU-NSW,546.74,594.47,28.07,28.07,opennem.org.au,false,
2023-01-01 18:00:00,Australia,New South Wales,AU-NSW,572.95,622.16,24.61,24.61,opennem.org.au,false,
2023-01-01 19:00:00,Australia,New South Wales,AU-NSW,566.32,616.09,25.48,25.48,opennem.org.au,false,
2023-01-01 20:00:00,Australia,New South Wales,AU-NSW,485.12,536.57,36.17,36.17,opennem.org.au,false,
2023-01-01 21:00:00,Australia,New South Wales,AU-NSW,393.07,444.65,48.28,48.28,opennem.org.au,false,
2023-01-01 22:00:00,Australia,New South Wales,AU-NSW,354.39,405.55,53.37,53.37,opennem.org.au,false,
2023-01-01 23:00:00,Australia,New South Wales,AU-NSW,321.57,372.22,57.69,57.69,opennem.org.au,false,
2023-01-02 00:00:00,Australia,New South Wales,AU-NSW,297.04,347.2,60.91,60.91,opennem.org.au,false,
2023-01-02 01:00:00,Australia,New South Wales,AU-NSW,293.93,344.18,61.32,61.32,opennem.org.au,false,
2023-01-02 02:00:00,Australia,New South Wales,AU-NSW,296.61,346.54,60.97,60.97,opennem.org.au,false,
2023-01-02 03:00:00,Australia,New South Wales,AU-NSW,313.07,363.19,58.81,58.81,opennem.org.au,false,
2023-01-02 04:00:00,Australia,New South Wales,AU-NSW,320.0,369.25,57.89,57.89,opennem.org.au,false,
2023-01-02 05:00:00,Australia,New South Wales,AU-NSW,350.21,398.86,53.81,53.81,opennem.org.au,false,
2023-01-02 06:00:00,Australia,New South Wales,AU-NSW,430.52,480.57,43.09,43.09,opennem.org.au,false,
