Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,Brazil,Central Brazil,BR-CS,34.49,62.92,94.0,89.45,ons.org.br,false,
2023-01-01 01:00:00,Brazil,Central Brazil,BR-CS,36.07,64.67,93.73,88.98,ons.org.br,false,
2023-01-01 02:00:00,Brazil,Central Brazil,BR-CS,37.47,66.15,93.48,88.52,ons.org.br,false,
2023-01-01 03:00:00,Brazil,Central Brazil,BR-CS,39.06,68.01,93.21,88.04,ons.org.br,false,
2023-01-01 04:00:00,Brazil,Central Brazil,BR-CS,39.39,68.51,93.15,87.95,ons.org.br,false,
2023-01-01 05:00:00,Brazil,Central Brazil,BR-CS,40.34,69.67,92.98,87.53,ons.org.br,false,
2023-01-01 06:00:00,Brazil,Central Brazil,BR-CS,40.98,70.49,92.87,87.29,ons.org.br,false,
2023-01-01 07:00:00,Brazil,Central Brazil,BR-CS,41.18,70.78,92.84,87.14,ons.org.br,false,
2023-01-01 08:00:00,Brazil,Central Brazil,BR-CS,42.24,72.02,92.65,86.74,ons.org.br,false,
2023-01-01 09:00:00,Brazil,Central Brazil,BR-CS,43.55,73.82,92.43,86.41,ons.org.br,false,
2023-01-01 10:00:00,Brazil,Central Brazil,BR-CS,44.79,75.66,92.21,86.12,ons.org.br,false,
2023-01-01 11:00:00,Brazil,Central Brazil,BR-CS,45.27,76.44,92.13,85.85,ons.org.br,false,
2023-01-01 12:00:00,Brazil,Central Brazil,BR-CS,44.5,75.84,92.26,85.9,ons.org.br,false,
2023-01-01 13:00:00,Brazil,Central Brazil,BR-CS,42.99,74.18,92.52,86.19,ons.org.br,false,
2023-01-01 14:00:00,Brazil,Central Brazil,BR-CS,41.39,72.36,92.8,86.61,ons.org.br,false,
2023-01-01 15:00:00,Brazil,Central Brazil,BR-CS,40.69,71.71,92.92,86.73,ons.org.br,false,
2023-01-01 16:00:00,Brazil,Central Brazil,BR-CS,40.78,71.84,92.91,86.65,ons.org.br,false,
2023-01-01 17:00:00,Brazil,Central Brazil,BR-CS,40.52,71.47,92.95,86.82,ons.org.br,false,
2023-01-01 18:00:00,Brazil,Central Brazil,BR-CS,39.7,70.36,93.09,87.13,ons.org.br,false,
2023-01-01 19:00:00,Brazil,Central Brazil,BR-CS,38.06,68.28,93.38,87.81,ons.org.br,false,
2023-01-01 20:00:00,Brazil,Central Brazil,BR-CS,35.37,64.93,93.85,88.62,ons.org.br,false,
2023-01-01 21:00:00,Brazil,Central Brazil,BR-CS,32.61,61.52,94.33,89.5,ons.org.br,false,
