Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-01 00:00:00,USA,CAISO,US-CAL-CISO,209.52,273.77,55.39,41.21,caiso.com,false,
2022-01-01 01:00:00,USA,CAISO,US-CAL-CISO,225.05,290.62,52.73,39.49,caiso.com,false,
2022-01-01 02:00:00,USA,CAISO,US-CAL-CISO,229.01,295.9,51.64,38.25,caiso.com,false,
2022-01-01 03:00:00,USA,CAISO,US-CAL-CISO,232.03,299.54,51.02,37.4,caiso.com,false,
2022-01-01 04:00:00,USA,CAISO,US-CAL-CISO,236.03,305.1,49.74,35.56,caiso.com,false,
2022-01-01 05:00:00,USA,CAISO,US-CAL-CISO,233.38,302.87,49.75,35.04,caiso.com,false,
2022-01-01 06:00:00,USA,CAISO,US-CAL-CISO,226.23,294.52,51.32,35.86,caiso.com,false,
2022-01-01 07:00:00,USA,CAISO,US-CAL-CISO,223.78,291.91,51.75,35.81,caiso.com,false,
2022-01-01 08:00:00,USA,CAISO,US-CAL-CISO,218.06,284.45,53.42,37.19,caiso.com,false,
2022-01-01 09:00:00,USA,CAISO,US-CAL-CISO,219.2,284.97,53.91,37.06,caiso.com,false,
2022-01-01 10:00:00,USA,CAISO,US-CAL-CISO,228.93,297.0,51.69,34.45,caiso.com,false,
2022-01-01 11:00:00,USA,CAISO,US-CAL-CISO,231.97,300.8,51.07,33.5,caiso.com,false,
2022-01-01 12:00:00,USA,CAISO,US-CAL-CISO,235.84,305.73,50.21,32.71,caiso.com,false,
2022-01-01 13:00:00,USA,CAISO,US-CAL-CISO,239.97,309.99,49.88,32.9,caiso.com,false,
2022-01-01 14:00:00,USA,CAISO,US-CAL-CISO,243.2,314.68,48.65,32.14,caiso.com,false,
2022-01-01 15:00:00,USA,CAISO,US-CAL-CISO,224.89,292.11,52.59,36.67,caiso.com,false,
2022-01-01 16:00:00,USA,CAISO,US-CAL-CISO,156.76,211.08,67.63,53.0,caiso.com,false,
2022-01-01 17:00:00,USA,CAISO,US-CAL-CISO,127.27,176.0,74.2,59.82,caiso.com,false,
2022-01-01 18:00:00,USA,CAISO,US-CAL-CISO,120.53,169.08,75.25,61.01,caiso.com,false,
2022-01-01 19:00:00,USA,CAISO,US-CAL-CISO,110.25,157.23,77.53,62.99,caiso.com,false,
2022-01-01 20:00:00,USA,CAISO,US-CAL-CISO,110.71,158.06,77.25,62.56,caiso.com,false,
2022-01-01 21:00:00,USA,CAISO,US-CAL-CISO,114.1,162.04,76.54,61.75,caiso.com,false,
2022-01-01 22:00:00,USA,CAISO,US-CAL-CISO,129.94,181.76,72.48,58.18,caiso.com,false,
2022-01-01 23:00:00,USA,CAISO,US-CAL-CISO,157.0,214.96,65.95,51.87,caiso.com,false,
2022-01-02 00:00:00,USA,CAISO,US-CAL-CISO,215.82,282.99,53.94,39.56,caiso.com,false,
2022-01-02 01:00:00,USA,CAISO,US-CAL-CISO,245.26,317.07,47.53,34.6,caiso.com,false,
2022-01-02 02:00:00,USA,CAISO,US-CAL-CISO,248.27,321.25,46.59,33.51,caiso.com,false,
2022-01-02 03:00:00,USA,CAISO,US-CAL-CISO,246.81,319.84,46.85,33.61,caiso.com,false,
2022-01-02 04:00:00,USA,CAISO,US-CAL-CISO,248.85,324.65,45.15,31.41,caiso.com,false,
2022-01-02 05:00:00,USA,CAISO,US-CAL-CISO,255.5,334.16,42.87,28.84,caiso.com,false,
2022-01-02 06:00:00,USA,CAISO,US-CAL-CISO,257.63,337.81,41.72,27.36,caiso.com,false,
2022-01-02 07:00:00,USA,CAISO,US-CAL-CISO,255.99,336.17,42.1,27.05,caiso.com,false,
2022-01-02 08:00:00,USA,CAISO,US-CAL-CISO,251.28,330.06,43.61,27.99,caiso.com,false,
2022-01-02 09:00:00,USA,CAISO,US-CAL-CISO,245.7,322.5,45.5,29.24,caiso.com,false,
2022-01-02 10:00:00,USA,CAISO,US-CAL-CISO,250.73,327.84,44.82,28.19,caiso.com,false,
2022-01-02 11:00:00,USA,CAISO,US-CAL-CISO,252.79,329.98,44.51,28.06,caiso.com,false,
2022-01-02 12:00:00,USA,CAISO,US-CAL-CISO,248.6,325.19,45.17,29.03,caiso.com,false,
2022-01-02 13:00:00,USA,CAISO,US-CAL-CISO,247.11,323.09,45.62,30.06,caiso.com,false,
2022-01-02 14:00:00,USA,CAISO,US-CAL-CISO,245.75,321.56,45.69,30.92,caiso.com,false,
2022-01-02 15:00:00,USA,CAISO,US-CAL-CISO,229.65,301.4,49.61,35.24,caiso.com,false,
2022-01-02 16:00:00,USA,CAISO,US-CAL-CISO,160.93,218.41,65.87,52.08,caiso.com,false,
2022-01-02 17:00:00,USA,CAISO,US-CAL-CISO,132.14,184.21,72.44,58.55,caiso.com,false,
2022-01-02 18:00:00,USA,CAISO,US-CAL-CISO,124.35,175.24,74.22,59.75,caiso.com,false,
