Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-01-01 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,183.48,229.04,67.04,67.04,coordinador.cl,false,
2024-01-01 01:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,180.36,225.95,67.6,67.6,coordinador.cl,false,
2024-01-01 02:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,176.91,222.2,68.22,68.22,coordinador.cl,false,
2024-01-01 03:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,164.67,208.32,70.41,70.41,coordinador.cl,false,
2024-01-01 04:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,178.31,223.66,67.97,67.97,coordinador.cl,false,
2024-01-01 05:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,204.78,253.47,63.21,63.21,coordinador.cl,false,
2024-01-01 06:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,211.16,260.76,62.06,62.06,coordinador.cl,false,
2024-01-01 07:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,201.35,249.43,63.83,63.83,coordinador.cl,false,
2024-01-01 08:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,200.59,248.49,63.96,63.96,coordinador.cl,false,
2024-01-01 09:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,195.11,242.19,64.95,64.95,coordinador.cl,false,
2024-01-01 10:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,146.05,189.62,73.76,73.76,coordinador.cl,false,
2024-01-01 11:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,89.39,131.46,83.94,83.94,coordinador.cl,false,
2024-01-01 12:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,66.91,108.51,87.98,87.98,coordinador.cl,false,
2024-01-01 13:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,64.5,106.82,88.41,88.41,coordinador.cl,false,
2024-01-01 14:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,62.79,105.23,88.72,88.72,coordinador.cl,false,
2024-01-01 15:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,60.89,103.04,89.06,89.06,coordinador.cl,false,
2024-01-01 16:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,60.11,101.9,89.2,89.2,coordinador.cl,false,
2024-01-01 17:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,58.84,100.32,89.43,89.43,coordinador.cl,false,
2024-01-01 18:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,58.07,99.65,89.57,89.57,coordinador.cl,false,
2024-01-01 19:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,63.04,104.72,88.67,88.67,coordinador.cl,false,
2024-01-01 20:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,69.0,110.41,87.6,87.6,coordinador.cl,false,
2024-01-01 21:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,76.16,117.18,86.32,86.32,coordinador.cl,false,
2024-01-01 22:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,111.92,154.04,79.89,79.89,coordinador.cl,false,
2024-01-01 23:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,143.85,183.33,74.16,74.16,coordinador.cl,false,
2024-01-02 00:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,154.79,195.34,72.19,72.19,coordinador.cl,false,
2024-01-02 01:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,154.53,195.61,72.24,72.24,coordinador.cl,false,
2024-01-02 02:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,145.38,185.53,73.88,73.88,coordinador.cl,false,
2024-01-02 03:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,153.97,195.62,72.34,72.34,coordinador.cl,false,
2024-01-02 04:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,159.72,202.36,71.3,71.3,coordinador.cl,false,
2024-01-02 05:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,161.31,204.19,71.02,71.02,coordinador.cl,false,
2024-01-02 06:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,160.46,203.13,71.17,71.17,coordinador.cl,false,
2024-01-02 07:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,167.37,210.98,69.93,69.93,coordinador.cl,false,
2024-01-02 08:00:00,Chile,Sistema Eléctrico Nacional,CL-SEN,181.9,227.41,67.32,67.32,coordinador.cl,false,
